M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M1,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M1,M3M2,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M1,M4M2,M4M3,M4M4,M4M5,M4M6,M4M7,M4M8,M5M1,M5M2,M5M3,M5M4,M5M5,M5M6,M5M7,M5M8,M6M1,M6M2,M6M3,M6M4,M6M5,M6M6,M6M7,M6M8,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M7M7,M7M8,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7,M8M8
1995.3886953799993,-2679.1057451799993,-584270.286940731,-36219.315670852106,4988.4875316,-5795.24269579,-813475.5214808154,-73609.22893545164,-2679.1057451799993,3597.097452979999,784469.6555138,48629.81178801785,-6697.7855676,7780.97422169,1092211.732084364,98831.32474181052,-584270.286940731,784469.6555138,171080335.87250212,10605387.31566565,-1460680.341748219,1696906.5328475137,238193980.67920956,21553537.619602457,-36219.315670852106,48629.81178801785,10605387.31566565,657435.2308911963,-90548.57584663313,105192.39939266314,14765808.171231363,1336118.5744281365,4988.4875316,-6697.7855676,-1460680.341748219,-90548.57584663313,12471.258312000002,-14488.152607800002,-2033695.242217483,-184023.65494270858,-5795.24269579,7780.97422169,1696906.5328475137,105192.39939266314,-14488.152607800002,16831.225906445005,2362591.3512394,213784.58609021638,-813475.5214808154,1092211.732084364,238193980.67920956,14765808.171231363,-2033695.242217483,2362591.3512394,331635848.98553467,30008842.904997967,-73609.22893545164,98831.32474181052,21553537.619602457,1336118.5744281365,-184023.65494270858,213784.58609021638,30008842.904997967,2715420.10687791
16208.245048819997,-14291.702519269997,-1610807.5613046912,-329205.45050627267,19959.28323686,-20576.46223468,-167043.2824073838,-671037.7060908724,-14291.702519269997,12601.781394844997,1420337.7609739075,290278.58057343727,-17599.199522209998,18143.40024298,147291.26397200793,591690.9107542323,-1610807.5613046912,1420337.7609739075,160085252.3972216,32717091.04230427,-1983593.1810826554,2044929.6547954145,16601092.934892299,66689059.0335951,-329205.45050627267,290278.58057343727,32717091.04230427,6686487.544863964,-405392.73746056523,417928.25191067124,3392813.896466406,13629437.960430156,19959.28323686,-17599.199522209998,-1983593.1810826554,-405392.73746056523,24578.41586978,-25338.42723364,-205701.73861151582,-826334.4734817921,-20576.46223468,18143.40024298,2044929.6547954145,417928.25191067124,-25338.42723364,26121.93959432,212062.4275891456,851886.3069898095,-167043.2824073838,147291.26397200793,16601092.934892299,3392813.896466406,-205701.73861151582,212062.4275891456,1721559.4972426964,6915760.50996966,-671037.7060908724,591690.9107542323,66689059.0335951,13629437.960430156,-826334.4734817921,851886.3069898095,6915760.50996966,27781638.396964047
782.5917468799998,-1067.6803794,-162205.99614174393,-40236.15505612415,3392.3571128,-2759.5070717999997,-799298.0029985505,-70801.18900795409,-1067.6803794,1456.6233251249998,221295.66302227767,54893.69580907056,-4628.1514515,3764.7618558749996,1090472.5209503283,96593.19899980331,-162205.99614174393,221295.66302227767,33620064.72625102,8339655.558357229,-703126.0768389237,571956.700573461,165668663.52395457,14674800.030591253,-40236.15505612415,54893.69580907056,8339655.558357229,2068700.8010943278,-174414.57482849766,141877.2365822575,41095090.14491496,3640170.7920372626,3392.3571128,-4628.1514515,-703126.0768389237,-174414.57482849766,14705.096018,-11961.8351205,-3464774.9308998804,-306907.04071871476,-2759.5070717999997,3764.7618558749996,571956.700573461,141877.2365822575,-11961.8351205,9730.334251125,2818415.2216574904,249653.00559099318,-799298.0029985505,1090472.5209503283,165668663.52395457,41095090.14491496,-3464774.9308998804,2818415.2216574904,816360893.332337,72312606.42550343,-70801.18900795409,96593.19899980331,14674800.030591253,3640170.7920372626,-306907.04071871476,249653.00559099318,72312606.42550343,6405393.8530847905
3319.544088180001,-4395.739852980001,-1122323.5379211511,-35415.10052063645,168.68113812,-137.46592026,-944.2092586979244,-187206.5069800604,-4395.739852980001,5820.838145780001,1486180.6840114489,46896.67153696589,-223.36754132,182.03235386,1250.3217784604735,247898.83237267254,-1122323.5379211511,1486180.6840114489,379452747.2182041,11973692.728975326,-57030.365220785476,46476.634703887146,319233.0776786778,63293712.526323624,-35415.10052063645,46896.67153696589,11973692.728975326,377831.8080945983,-1799.6023862814357,1466.5777151460777,10073.45132976869,1997243.32218496,168.68113812,-223.36754132,-57030.365220785476,-1799.6023862814357,8.571456079999999,-6.985268839999999,-47.97956832317,-9512.814357040104,-137.46592026,182.03235386,46476.634703887146,1466.5777151460777,-6.985268839999999,5.692612819999999,39.100729261916776,7752.424452595092,-944.2092586979244,1250.3217784604735,319233.0776786778,10073.45132976869,-47.97956832317,39.100729261916776,268.5703519906198,53248.913851896934,-187206.5069800604,247898.83237267254,63293712.526323624,1997243.32218496,-9512.814357040104,7752.424452595092,53248.913851896934,10557557.09962272
19172.38372562,-18307.28829075,-301762.11761848675,-457101.68660198187,5249.04392374,-7219.2295794,-1565132.0464052635,-144990.66220718122,-18307.28829075,17481.227653125,288146.0209398243,436476.3648887339,-5012.19680025,6893.4838275,1494510.2287068933,138448.40007800225,-301762.11761848675,288146.0209398243,4749559.4148738915,7194513.467392815,-82616.88439834368,113626.45545961257,24634263.92017588,2282068.306617456,-457101.68660198187,436476.3648887339,7194513.467392815,10898068.538820654,-125145.98418887261,172118.50461249534,37315365.079546034,3456819.82923579,5249.04392374,-5012.19680025,-82616.88439834368,-125145.98418887261,1437.0911049800002,-1976.4914838000004,-428504.1951802802,-39695.76059760572,-7219.2295794,6893.4838275,113626.45545961257,172118.50461249534,-1976.4914838000004,2718.3513780000008,589339.7360901373,54595.23929432658,-1565132.0464052635,1494510.2287068933,24634263.92017588,37315365.079546034,-428504.1951802802,589339.7360901373,127769105.69608949,11836271.122966027,-144990.66220718122,138448.40007800225,2282068.306617456,3456819.82923579,-39695.76059760572,54595.23929432658,11836271.122966027,1096488.1794633027
6750.45310178,-9479.109859029999,-5059482.396042108,-135775.4247863215,7397.8246298799995,-5533.850107079999,-2360957.755907059,-81510.97370164102,-9479.109859029999,13310.739644405,7104617.829174348,190658.33778870854,-10388.16081338,7770.733655579999,3315300.11442798,114459.20189129573,-5059482.396042108,7104617.829174348,3792095394.175845,101764038.82287441,-5544689.063022308,4147635.244177046,1769544062.2587328,61092689.67722462,-135775.4247863215,190658.33778870854,101764038.82287441,2730922.7540659467,-148796.34988528566,111305.24687216838,47487188.98977524,1639473.2193856335,7397.8246298799995,-10388.16081338,-5544689.063022308,-148796.34988528566,8107.27938248,-6064.548853679999,-2587374.680397369,-89327.91321763235,-5533.850107079999,7770.733655579999,4147635.244177046,111305.24687216838,-6064.548853679999,4536.509852879999,1935453.2404487822,66820.62725953618,-2360957.755907059,3315300.11442798,1769544062.2587328,47487188.98977524,-2587374.680397369,1935453.2404487822,825740352.7043064,28508303.465093464,-81510.97370164102,114459.20189129573,61092689.67722462,1639473.2193856335,-89327.91321763235,66820.62725953618,28508303.465093464,984235.9814391829
23268.422088,-23184.160293599998,-2598.6792265531494,-722312.1597696414,25779.4278756,-25726.8020058,-1013.6542409949121,-1042083.5006490394,-23184.160293599998,23100.203635919996,2589.2686453856236,719696.4551692628,-25686.072991319998,25633.63769526,1009.9835011001148,1038309.8100503715,-2598.6792265531494,2589.2686453856236,290.2274033442777,80669.74191808836,-2879.115027198011,2873.237630178508,113.20759994032726,116382.65522383816,-722312.1597696414,719696.4551692628,80669.74191808836,22422442.49214274,-800260.2907935668,798626.6473289935,31466.456182703037,32348974.12327344,25779.4278756,-25686.072991319998,-2879.115027198011,-800260.2907935668,28561.408207220004,-28503.103230210003,-1123.0424778137797,-1154539.6737146673,-25726.8020058,25633.63769526,2873.237630178508,798626.6473289935,-28503.103230210003,28444.917276405005,1120.7499099762586,1152182.8078120942,-1013.6542409949121,1009.9835011001148,113.20759994032726,31466.456182703037,-1123.0424778137797,1120.7499099762586,44.15834113723042,45396.819599919705,-1042083.5006490394,1038309.8100503715,116382.65522383816,32348974.12327344,-1154539.6737146673,1152182.8078120942,45396.819599919705,46670032.811764956
12923.68937472,-10972.28874192,-1870141.0448877541,-195808.8131900284,12609.863992319999,-12905.25695664,-42853.053506300654,-131064.10972201664,-10972.28874192,9315.538059245,1587760.811766569,166242.84089776129,-10705.84913552,10956.639509915,36382.49596619272,111274.20459251077,-1870141.0448877541,1587760.811766569,270621447.6661108,28334795.728976153,-1824728.491897904,1867473.7553384271,6201112.696012957,18965820.362587128,-195808.8131900284,166242.84089776129,28334795.728976153,2966729.562371435,-191053.99636528693,195529.54077765308,649273.230371131,1985772.5632647958,12609.863992319999,-10705.84913552,-1824728.491897904,-191053.99636528693,12303.65921792,-12591.87916784,-41812.45468705568,-127881.48569262112,-12905.25695664,10956.639509915,1867473.7553384271,195529.54077765308,-12591.87916784,12886.850827805,42791.93431847974,130877.1794735688,-42853.053506300654,36382.49596619272,6201112.696012957,649273.230371131,-41812.45468705568,42791.93431847974,142094.42378010217,434589.31453890074,-131064.10972201664,111274.20459251077,18965820.362587128,1985772.5632647958,-127881.48569262112,130877.1794735688,434589.31453890074,1329171.5979205037
12395.912548820002,-13177.444343230001,-306287.15525765455,-137696.83621649453,12754.278308020002,-10280.82240751,-3067918.5550035764,-229055.03523818817,-13177.444343230001,14008.249794845002,325597.80698341515,146378.2830296298,-13558.40418203,10929.002971265001,3261343.2733494574,243496.3917743302,-306287.15525765455,325597.80698341515,7567964.125784088,3402312.825830964,-315141.9151226365,254025.9812663118,75804346.23699152,5659657.154262907,-137696.83621649453,146378.2830296298,3402312.825830964,1529570.2215838083,-141677.650945206,114201.89628173277,34079191.59885372,2544399.4984264844,12754.278308020002,-13558.40418203,-315141.9151226365,-141677.650945206,13123.00441922,-10578.04092311,-3156612.062464008,-235677.01496565324,-10280.82240751,10929.002971265001,254025.9812663118,114201.89628173277,-10578.04092311,8526.625930805,2544445.655007377,189971.8257575094,-3067918.5550035764,3261343.2733494574,75804346.23699152,34079191.59885372,-3156612.062464008,2544445.655007377,759292567.0511605,56689831.42278859,-229055.03523818817,243496.3917743302,5659657.154262907,2544399.4984264844,-235677.01496565324,189971.8257575094,56689831.42278859,4232541.086534368
26998.373192000003,-27432.246571800002,-63963.45972058394,-1019545.8818478994,17703.864987200002,-16600.07475,-413979.68853043264,-169844.7133902462,-27432.246571800002,27873.092449845,64991.375078865385,1035930.3437735385,-17988.37234188,16866.84380625,420632.4881400207,172574.17784040884,-63963.45972058394,64991.375078865385,151539.655753743,2415467.090668599,-41943.28476587507,39328.229337348865,980784.0251760978,402389.26273195783,-1019545.8818478994,1035930.3437735385,2415467.090668599,38501349.61098402,-668555.1944974009,626872.5055902544,15633211.809033899,6413885.638930769,17703.864987200002,-17988.37234188,-41943.28476587507,-668555.1944974009,11609.100787520001,-10885.30335,-271462.30111959437,-111373.66882318628,-16600.07475,16866.84380625,39328.229337348865,626872.5055902544,-10885.30335,10206.6328125,254537.32807216689,104429.80834881752,-413979.68853043264,420632.4881400207,980784.0251760978,15633211.809033899,-271462.30111959437,254537.32807216689,6347759.596364721,2604314.750663171,-169844.7133902462,172574.17784040884,402389.26273195783,6413885.638930769,-111373.66882318628,104429.80834881752,2604314.750663171,1068480.180693358
