M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M1,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M1,M3M2,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M1,M4M2,M4M3,M4M4,M4M5,M4M6,M4M7,M4M8,M5M1,M5M2,M5M3,M5M4,M5M5,M5M6,M5M7,M5M8,M6M1,M6M2,M6M3,M6M4,M6M5,M6M6,M6M7,M6M8,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M7M7,M7M8,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7,M8M8
997.6943476899996,-1339.5528725899997,-292135.1434703655,-18109.657835426053,2494.2437658,-2897.621347895,-406737.7607404077,-36804.61446772582,-1339.5528725899997,1798.5487264899996,392234.8277569,24314.905894008923,-3348.8927838,3890.487110845,546105.866042182,49415.66237090526,-292135.1434703655,392234.8277569,85540167.93625106,5302693.657832825,-730340.1708741095,848453.2664237568,119096990.33960478,10776768.809801228,-18109.657835426053,24314.905894008923,5302693.657832825,328717.61544559815,-45274.287923316566,52596.19969633157,7382904.0856156815,668059.2872140682,2494.2437658,-3348.8927838,-730340.1708741095,-45274.287923316566,6235.629156000001,-7244.076303900001,-1016847.6211087415,-92011.82747135429,-2897.621347895,3890.487110845,848453.2664237568,52596.19969633157,-7244.076303900001,8415.612953222502,1181295.6756197,106892.29304510819,-406737.7607404077,546105.866042182,119096990.33960478,7382904.0856156815,-1016847.6211087415,1181295.6756197,165817924.49276733,15004421.452498984,-36804.61446772582,49415.66237090526,10776768.809801228,668059.2872140682,-92011.82747135429,106892.29304510819,15004421.452498984,1357710.053438955
8104.122524409999,-7145.851259634998,-805403.7806523456,-164602.72525313633,9979.64161843,-10288.23111734,-83521.6412036919,-335518.8530454362,-7145.851259634998,6300.890697422498,710168.8804869538,145139.29028671863,-8799.599761104999,9071.70012149,73645.63198600397,295845.45537711616,-805403.7806523456,710168.8804869538,80042626.1986108,16358545.521152135,-991796.5905413277,1022464.8273977073,8300546.467446149,33344529.51679755,-164602.72525313633,145139.29028671863,16358545.521152135,3343243.772431982,-202696.36873028261,208964.12595533562,1696406.948233203,6814718.980215078,9979.64161843,-8799.599761104999,-991796.5905413277,-202696.36873028261,12289.20793489,-12669.21361682,-102850.86930575791,-413167.23674089607,-10288.23111734,9071.70012149,1022464.8273977073,208964.12595533562,-12669.21361682,13060.96979716,106031.2137945728,425943.15349490475,-83521.6412036919,73645.63198600397,8300546.467446149,1696406.948233203,-102850.86930575791,106031.2137945728,860779.7486213482,3457880.25498483,-335518.8530454362,295845.45537711616,33344529.51679755,6814718.980215078,-413167.23674089607,425943.15349490475,3457880.25498483,13890819.198482024
391.2958734399999,-533.8401897,-81102.99807087197,-20118.077528062076,1696.1785564,-1379.7535358999999,-399649.00149927527,-35400.594503977045,-533.8401897,728.3116625624999,110647.83151113884,27446.84790453528,-2314.07572575,1882.3809279374998,545236.2604751642,48296.599499901655,-81102.99807087197,110647.83151113884,16810032.36312551,4169827.7791786147,-351563.03841946187,285978.3502867305,82834331.76197729,7337400.015295627,-20118.077528062076,27446.84790453528,4169827.7791786147,1034350.4005471639,-87207.28741424883,70938.61829112875,20547545.07245748,1820085.3960186313,1696.1785564,-2314.07572575,-351563.03841946187,-87207.28741424883,7352.548009,-5980.91756025,-1732387.4654499402,-153453.52035935738,-1379.7535358999999,1882.3809279374998,285978.3502867305,70938.61829112875,-5980.91756025,4865.1671255625,1409207.6108287452,124826.50279549659,-399649.00149927527,545236.2604751642,82834331.76197729,20547545.07245748,-1732387.4654499402,1409207.6108287452,408180446.6661685,36156303.21275172,-35400.594503977045,48296.599499901655,7337400.015295627,1820085.3960186313,-153453.52035935738,124826.50279549659,36156303.21275172,3202696.9265423953
1659.7720440900005,-2197.8699264900006,-561161.7689605756,-17707.550260318225,84.34056906,-68.73296013,-472.1046293489622,-93603.2534900302,-2197.8699264900006,2910.4190728900003,743090.3420057244,23448.335768482946,-111.68377066,91.01617693,625.1608892302368,123949.41618633627,-561161.7689605756,743090.3420057244,189726373.60910204,5986846.364487663,-28515.182610392738,23238.317351943573,159616.5388393389,31646856.263161812,-17707.550260318225,23448.335768482946,5986846.364487663,188915.90404729915,-899.8011931407178,733.2888575730389,5036.725664884345,998621.66109248,84.34056906,-111.68377066,-28515.182610392738,-899.8011931407178,4.2857280399999995,-3.4926344199999995,-23.989784161585,-4756.407178520052,-68.73296013,91.01617693,23238.317351943573,733.2888575730389,-3.4926344199999995,2.8463064099999995,19.550364630958388,3876.212226297546,-472.1046293489622,625.1608892302368,159616.5388393389,5036.725664884345,-23.989784161585,19.550364630958388,134.2851759953099,26624.456925948467,-93603.2534900302,123949.41618633627,31646856.263161812,998621.66109248,-4756.407178520052,3876.212226297546,26624.456925948467,5278778.54981136
9586.19186281,-9153.644145375,-150881.05880924338,-228550.84330099093,2624.52196187,-3609.6147897,-782566.0232026317,-72495.33110359061,-9153.644145375,8740.6138265625,144073.01046991214,218238.18244436695,-2506.098400125,3446.74191375,747255.1143534466,69224.20003900112,-150881.05880924338,144073.01046991214,2374779.7074369458,3597256.7336964076,-41308.44219917184,56813.22772980628,12317131.96008794,1141034.153308728,-228550.84330099093,218238.18244436695,3597256.7336964076,5449034.269410327,-62572.992094436304,86059.25230624767,18657682.539773017,1728409.914617895,2624.52196187,-2506.098400125,-41308.44219917184,-62572.992094436304,718.5455524900001,-988.2457419000002,-214252.0975901401,-19847.88029880286,-3609.6147897,3446.74191375,56813.22772980628,86059.25230624767,-988.2457419000002,1359.1756890000004,294669.86804506864,27297.61964716329,-782566.0232026317,747255.1143534466,12317131.96008794,18657682.539773017,-214252.0975901401,294669.86804506864,63884552.848044746,5918135.561483013,-72495.33110359061,69224.20003900112,1141034.153308728,1728409.914617895,-19847.88029880286,27297.61964716329,5918135.561483013,548244.0897316514
3375.22655089,-4739.5549295149995,-2529741.198021054,-67887.71239316075,3698.9123149399998,-2766.9250535399997,-1180478.8779535296,-40755.48685082051,-4739.5549295149995,6655.3698222025,3552308.914587174,95329.16889435427,-5194.08040669,3885.3668277899997,1657650.05721399,57229.600945647864,-2529741.198021054,3552308.914587174,1896047697.0879226,50882019.411437206,-2772344.531511154,2073817.622088523,884772031.1293664,30546344.83861231,-67887.71239316075,95329.16889435427,50882019.411437206,1365461.3770329733,-74398.17494264283,55652.62343608419,23743594.49488762,819736.6096928167,3698.9123149399998,-5194.08040669,-2772344.531511154,-74398.17494264283,4053.63969124,-3032.2744268399997,-1293687.3401986845,-44663.956608816174,-2766.9250535399997,3885.3668277899997,2073817.622088523,55652.62343608419,-3032.2744268399997,2268.2549264399995,967726.6202243911,33410.31362976809,-1180478.8779535296,1657650.05721399,884772031.1293664,23743594.49488762,-1293687.3401986845,967726.6202243911,412870176.3521532,14254151.732546732,-40755.48685082051,57229.600945647864,30546344.83861231,819736.6096928167,-44663.956608816174,33410.31362976809,14254151.732546732,492117.99071959144
11634.211044,-11592.080146799999,-1299.3396132765747,-361156.0798848207,12889.7139378,-12863.4010029,-506.82712049745606,-521041.7503245197,-11592.080146799999,11550.101817959998,1294.6343226928118,359848.2275846314,-12843.036495659999,12816.81884763,504.9917505500574,519154.9050251857,-1299.3396132765747,1294.6343226928118,145.11370167213886,40334.87095904418,-1439.5575135990055,1436.618815089254,56.60379997016363,58191.32761191908,-361156.0798848207,359848.2275846314,40334.87095904418,11211221.24607137,-400130.1453967834,399313.32366449677,15733.228091351519,16174487.06163672,12889.7139378,-12843.036495659999,-1439.5575135990055,-400130.1453967834,14280.704103610002,-14251.551615105001,-561.5212389068898,-577269.8368573337,-12863.4010029,12816.81884763,1436.618815089254,399313.32366449677,-14251.551615105001,14222.458638202503,560.3749549881293,576091.4039060471,-506.82712049745606,504.9917505500574,56.60379997016363,15733.228091351519,-561.5212389068898,560.3749549881293,22.07917056861521,22698.409799959853,-521041.7503245197,519154.9050251857,58191.32761191908,16174487.06163672,-577269.8368573337,576091.4039060471,22698.409799959853,23335016.405882478
6461.84468736,-5486.14437096,-935070.5224438771,-97904.4065950142,6304.9319961599995,-6452.62847832,-21426.526753150327,-65532.05486100832,-5486.14437096,4657.7690296225,793880.4058832845,83121.42044888064,-5352.92456776,5478.3197549575,18191.24798309636,55637.10229625538,-935070.5224438771,793880.4058832845,135310723.8330554,14167397.864488076,-912364.245948952,933736.8776692136,3100556.3480064785,9482910.181293564,-97904.4065950142,83121.42044888064,14167397.864488076,1483364.7811857176,-95526.99818264347,97764.77038882654,324636.6151855655,992886.2816323979,6304.9319961599995,-5352.92456776,-912364.245948952,-95526.99818264347,6151.82960896,-6295.93958392,-20906.22734352784,-63940.74284631056,-6452.62847832,5478.3197549575,933736.8776692136,97764.77038882654,-6295.93958392,6443.4254139025,21395.96715923987,65438.5897367844,-21426.526753150327,18191.24798309636,3100556.3480064785,324636.6151855655,-20906.22734352784,21395.96715923987,71047.21189005108,217294.65726945037,-65532.05486100832,55637.10229625538,9482910.181293564,992886.2816323979,-63940.74284631056,65438.5897367844,217294.65726945037,664585.7989602519
6197.956274410001,-6588.722171615001,-153143.57762882728,-68848.41810824726,6377.139154010001,-5140.411203755,-1533959.2775017882,-114527.51761909408,-6588.722171615001,7004.124897422501,162798.90349170758,73189.1415148149,-6779.202091015,5464.501485632501,1630671.6366747287,121748.1958871651,-153143.57762882728,162798.90349170758,3783982.062892044,1701156.412915482,-157570.95756131824,127012.9906331559,37902173.11849576,2829828.5771314534,-68848.41810824726,73189.1415148149,1701156.412915482,764785.1107919042,-70838.825472603,57100.948140866385,17039595.79942686,1272199.7492132422,6377.139154010001,-6779.202091015,-157570.95756131824,-70838.825472603,6561.50220961,-5289.020461555,-1578306.031232004,-117838.50748282662,-5140.411203755,5464.501485632501,127012.9906331559,57100.948140866385,-5289.020461555,4263.3129654025,1272222.8275036884,94985.9128787547,-1533959.2775017882,1630671.6366747287,37902173.11849576,17039595.79942686,-1578306.031232004,1272222.8275036884,379646283.5255802,28344915.711394295,-114527.51761909408,121748.1958871651,2829828.5771314534,1272199.7492132422,-117838.50748282662,94985.9128787547,28344915.711394295,2116270.543267184
13499.186596000001,-13716.123285900001,-31981.72986029197,-509772.9409239497,8851.932493600001,-8300.037375,-206989.84426521632,-84922.3566951231,-13716.123285900001,13936.5462249225,32495.687539432693,517965.17188676924,-8994.18617094,8433.421903125,210316.24407001035,86287.08892020442,-31981.72986029197,32495.687539432693,75769.8278768715,1207733.5453342996,-20971.642382937534,19664.114668674432,490392.0125880489,201194.63136597892,-509772.9409239497,517965.17188676924,1207733.5453342996,19250674.80549201,-334277.59724870045,313436.2527951272,7816605.904516949,3206942.8194653844,8851.932493600001,-8994.18617094,-20971.642382937534,-334277.59724870045,5804.550393760001,-5442.651675,-135731.15055979718,-55686.83441159314,-8300.037375,8433.421903125,19664.114668674432,313436.2527951272,-5442.651675,5103.31640625,127268.66403608344,52214.90417440876,-206989.84426521632,210316.24407001035,490392.0125880489,7816605.904516949,-135731.15055979718,127268.66403608344,3173879.7981823604,1302157.3753315855,-84922.3566951231,86287.08892020442,201194.63136597892,3206942.8194653844,-55686.83441159314,52214.90417440876,1302157.3753315855,534240.090346679
