J,M1,M2,M3,M4,M5,M6,M7,M8,M1M1,M2M2,M3M3,M4M4,M5M5,M6M6,M7M7,M8M8,M2M1,M3M1,M3M2,M4M1,M4M2,M4M3,M5M1,M5M2,M5M3,M5M4,M6M1,M6M2,M6M3,M6M4,M6M5,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7
0.009369804870536128,0.3815775430519612,-0.2352450664825504,-0.3463530641129932,-0.1341175815286456,1.0,-1.0,-0.0253273549715067,-1.0,0.1456014213615713,0.0553402413043795,0.1199604450204592,0.0179875256750929,1.0,1.0,0.0006414749098527,1.0,-0.0897642344835068,-0.2624969385662373,0.2506256031022201,-0.0511762572397716,0.0315504993831851,0.1200284903876376,0.4904792246140738,-0.306877594356595,-0.5100547778499914,-0.1729722736904392,-0.5025021378580096,0.3214935881135803,0.6500230115316549,0.1812106127509744,-1.0,-0.0285059257486624,0.0170626306969623,0.0258090086653191,0.0127988186600169,-0.0399736808462703,0.0307427012260823,-0.8132601377963339,0.44165039307852,1.0,0.3203626448887273,-1.0,1.0,0.0597131239585859
0.009432925609275992,0.5464074911138225,-0.6203049205107782,-0.0993779715336035,-0.0801542059849217,0.9600312084226952,-0.954236258665001,-0.0157242515759111,-0.8586905367656846,0.298561146345302,0.3847781944098828,0.0098759812261337,0.0064246967370732,0.9216599211455404,0.9105668373509784,0.0002472520876225,0.7373494379309397,-0.3389392553418534,-0.1078522411125615,0.1896187287856934,-0.0437968585944416,0.0497200483720814,0.0205824012571357,0.6742792657795343,-0.7768465370962495,-0.1404990103081272,-0.0992435859708544,-0.686637733450107,0.8089337073602368,0.1779736633205208,0.1033427814857865,-0.9160965885269124,-0.0253424812267429,0.0279325663688107,0.004597508740446,0.0047488738722031,-0.0238253691475931,0.0182128573249099,-1.0,1.0,0.2463813159482704,0.1644065629480205,-0.8243697136722931,0.8193936451543284,0.0318336630823419
0.00813704316322075,0.0541230753730571,-0.0575501711660979,-0.0002347780499229,-0.4231336508920357,0.9981156841113518,-0.9885741953194404,-0.0129391136307489,-0.9893871778080648,0.0029293072878376,0.0033120222012471,5.512073272562657e-08,0.1790420865172231,0.9962349188690718,0.9772789396514792,0.0001674206615494,0.9788869876110072,-0.003114792251755,-2.5238431337131483e-05,4.156138267748946e-05,-0.0229012944801065,0.0243514140349725,0.0002566933705953,0.0694386318475362,-0.074932833705477,-0.0003450930056158,-0.5446897790949053,-0.0704606819943746,0.0777513039234343,0.0004355885530206,0.5651773523587006,-0.9867114092560924,-0.0020656155673517,0.0021324888843092,8.937673180978954e-06,0.0206289169396619,-0.0203830753701366,0.0155262288770642,-0.1141288450125892,0.1068983481791273,0.0006706635981969,1.0,-0.9875228598288962,0.9780826331609798,0.0301821907670594
0.007545444160773898,0.3606272535627958,-0.2373762085277084,-0.2447590354580776,-0.103731255811098,0.7160588271609909,-0.8011019438566307,-0.2661465513372403,-0.3174272701942085,0.130052016012245,0.0563474643749901,0.0599069854383684,0.0107601734321474,0.5127402439551738,0.6417643244508723,0.0708339867887062,0.100760071862947,-0.085604330142497,-0.1753152433213863,0.178715326376666,-0.037408317891776,0.0246233322102562,0.0656036442920326,0.3319288922201792,-0.2217331100242389,-0.2580983462915135,-0.0957963846769935,-0.3804533709382778,0.2598823384108061,0.3679901685303728,0.1122781728828711,-0.573636118354369,-0.28310131884841,0.1809229504341699,0.1916558271863585,0.1040219076293731,-0.3007833897463288,0.2587979404294165,-0.2439773204029196,0.141461910845199,0.2243179013871193,0.0786520464508291,-0.2272965988041799,0.2542916031856843,0.1991796810205657
0.00931754614775674,0.8552391946386658,-0.8237924907584736,-0.0115767601325453,-0.5627606460344666,0.8131064638477086,-0.8878861829036588,-0.2331258890122989,-0.507154088261787,0.7314340800461938,0.67863406783005,0.0001340213751664,0.3166995447251302,0.6611421215509249,0.7883418737912296,0.0543476801277747,0.2572052692406444,-0.7045396263456576,-0.0196651395256414,0.0293353139507158,-0.4812949616888524,0.463597994297581,0.0168341173721742,0.8938668240059913,-0.8737956918898416,-0.0138622023622619,-0.59014932375994,-1.0,0.999601543358383,0.0192909684110827,0.6751168268711399,-0.7219459944800338,-0.5880856825698941,0.5499762858079278,0.0079403563333065,0.4943204300425403,-0.299172880092059,0.2512464824341429,-0.9244303706775776,0.7843607564086816,0.0169514920997812,0.6817416185717533,-0.4123702673324502,0.4502951075707432,0.2787471214663394
0.003311332133712766,0.1767083532203268,-0.2627317914026963,-0.1265634900893975,-0.2372907831169743,0.5221371327440596,-0.3004580264872891,-0.9304882131868348,-0.3079917536646825,0.0312258420978398,0.0690279942136699,0.016018317023609,0.0563069157522669,0.2726271853901876,0.0902750256806365,0.8658083148796285,0.0948589203254464,-0.0464269021973968,-0.0444209582858069,0.1022838215932938,-0.0419312635189622,0.0623438325316713,0.0776012842108398,0.1185985744476524,-0.1789541868755908,-0.0973174696438307,-0.1597924407123639,-0.0699191268876364,0.1078818111349459,0.0713677409513878,0.0963302296006499,-0.1568802924600118,-0.4849874056923707,0.70009847676072,0.3464828720079577,0.8319286502718852,-0.7667958603336269,0.3393492343497394,-0.1159959555028555,0.1519182023310928,0.1125455937928105,0.1745726141445837,-0.160813931167292,0.0925385944804498,0.6756626620645311
0.005186209124663705,0.4742968969459555,-0.5099098953822286,-0.0246720872343658,-0.0159430511740129,0.3790212831063833,-0.5186225917944306,-0.5185617151548061,-0.176698181273549,0.2249575464525623,0.2600081014087153,0.0006087118885001,0.0002541808807371,0.1436571330476091,0.2689693927195725,0.2689062524242943,0.0312222472653799,-0.2418486811018278,-0.0232422718510837,0.038697704917318,-0.0075617396996848,0.0081295195562144,0.0010163819141529,0.2310743234099915,-0.2521167466605783,-0.0137710569855076,-0.0077933793843572,-0.3239342142255525,0.3614070854619914,0.0240141390190912,0.0111717391506405,-0.1965690001898831,-0.7254596107551755,0.7572329783832078,0.0376416623056101,0.0311505863203968,-0.3102046839195496,0.3264405256710685,-0.1786195706753722,0.1691545236499706,0.0125869045036441,0.0067291417458587,-0.0669723713888648,0.0916396687374501,0.2160292136061594
0.0059821202674660845,0.503474638426709,-0.2556946092969905,-1.0,-0.3870084107852357,0.6790507199500379,-0.5328320043576281,-0.3398893430589793,-0.280240840813476,0.2534867115389053,0.0653797332235406,1.0,0.1497755100185137,0.4611098802646648,0.2839099448677674,0.1155247655250645,0.078534928859844,-0.1287357509634609,-1.0,0.786515795208258,-0.1948489196881918,0.09895596439038,1.0,0.4394582500080339,-0.2265001233463009,-1.0,-0.3389326430483697,-0.3532832181614064,0.1861931358126625,1.0,0.2786176479999713,-0.3618199561714691,-0.5047515388120519,0.2488827228955086,1.0,0.4956239523157542,-0.3642705532673371,0.2198264961854605,-0.3007154242721618,0.1345275077234656,0.8091189882531286,0.259064549481615,-0.1902977447137948,0.1493212889135114,0.2245685476947654
0.008506572316289884,0.9985604520487944,-0.9839375034744576,-0.0012506179894429,-0.9952252598965848,0.7790903567942293,-0.7436707396944041,-0.0018847397645992,-0.3580550957727097,0.9971229763958926,0.968133010743548,1.564045355518266e-06,0.9904733179362246,0.6069817840497596,0.5530461690776223,3.5522439802617124e-06,0.1282034516088043,-0.9825210782572164,-0.0024803983548821,0.0037851061419806,-0.9937925854127124,0.9792394576173636,0.0032160712245227,1.0,-1.0,-0.0014348625028776,-1.0,-0.9779353891387524,1.0,0.0017454807475489,1.0,-0.5793867019259418,-0.0055512177150453,0.0053107338536821,6.934873079022247e-06,0.0070675211859116,-0.0023175201873992,0.0017013132127622,-0.7620279470470902,0.661417178428816,0.001292871899753,0.8511917513236653,-0.2789572723175523,0.2662750979246417,0.0015910404003326
-1.2096364187329993e-05,0.2692799954918071,-0.1514774348043249,-0.2253418018201719,-0.1588282513700249,0.0035449475549971,-0.0029586911552685,-4.869258029362607e-06,-0.639897627243078,0.0725117159720676,0.0229454132548985,0.0507789276475616,0.0252264134332598,1.2566653167680478e-05,8.753853352264305e-06,2.370967375651221e-11,0.4094689733513211,-0.0407898429612191,-0.1205225342985867,0.1049966834711022,-0.0427692708128919,0.0240588960919878,0.0924802752246386,0.0012270202075941,-0.0007004907635863,-0.0011763846881126,-0.0007261533575545,-0.0010492013271872,0.0006124905139669,0.0012512701761625,0.0006349292043627,-1.0488404976861e-05,-3.867491657130724e-06,2.1122550670495585e-06,3.228248841192734e-06,2.91396867489619e-06,-2.7243123995377084e-08,1.7486971801127253e-08,-0.3672495477135355,0.1819770157772042,0.4163257070431632,0.2427696607390221,-0.0022684035291438,0.0018932594500014,7.34603924321869e-06
0.006393292101464724,0.2977507703630718,-0.3637823824742212,-0.0767495554680421,-0.0791173086329276,0.6686690878246888,-0.6686650656994577,-0.0113202796512752,-0.1626202353217767,0.0886555212518027,0.1323376217986205,0.005890494264542,0.0062595485253179,0.4471183490123013,0.4471129700868601,0.000128148731383,0.02644534093611,-0.108316484626213,-0.045389057405241,0.085882248907888,-0.0235572395945071,0.0287814830294346,0.0156901454805197,0.255918657906691,-0.3173200880807575,-0.0755761738232779,-0.0682297111188153,-0.262190308416234,0.3324314382439459,0.0963150601497983,0.0714789320001205,-0.447115659541492,-0.0099419724304273,0.0117932756078791,0.0025562038020666,0.0033746053916736,-0.0119468305981927,0.0091879363291756,-0.1031986835878368,0.1110642645532049,0.0360355719762969,0.0307328083373952,-0.1087391244144486,0.108738470335497,0.0043402195211679
0.006373619789160603,0.2663214939194894,-0.2533287954973577,-0.0021696408403002,-0.0793069733701364,0.7247091434057443,-0.6685639064752711,-0.0225068656244321,-0.2568816458807629,0.0709271381235086,0.064175478628142,4.707341375898592e-06,0.0062895960251315,0.5252033425358876,0.446977697041475,0.0005065590002362,0.0659881799904096,-0.0674669032696811,-0.0011476685134788,0.0016906678031912,-0.0211211516261678,0.0200907400383976,0.0004446095835367,0.248089148367079,-0.2394930724962912,-0.0023155244647819,-0.074125203293657,-0.234479161060512,0.2314617735202627,0.0027223281334013,0.0716394459266272,-0.4845143759736919,-0.0176800602805683,0.0163280832421103,0.0001436697438243,0.0067254404129854,-0.0257432315029411,0.0182645985921154,-0.1458095507670294,0.1221731384471359,0.001609169855199,0.0486631937621717,-0.1861644775429054,0.17174179667184,0.0136310103753059
0.005237287208134421,0.442068440856864,-0.4553196437232943,-0.0042157644146238,-0.0022555799530964,0.6526541922449575,-0.4453859073096186,-0.7669163260062282,-0.3757823292100101,0.1954245064016186,0.2073159779603077,1.777266959960914e-05,5.087640924810639e-06,0.4259574946549179,0.1983686064300122,0.5881606510948912,0.1412123589465004,-0.2012824449922595,-0.003701589433812,0.0059044384223136,-0.0009971207130933,0.0010270098606332,2.457050915588489e-05,0.3708603920713649,-0.3876539165764862,-0.0040518863140647,-0.0018985941518679,-0.2592872069457571,0.2771434698368043,0.0035238912892901,0.0013573523923283,-0.2906829795724466,-1.0,1.0,0.0095123269446259,0.0065177927121616,-0.7899787671018031,0.4146070107147007,-0.3540564775163925,0.3212261099175156,0.0045739735988338,0.0020246536330389,-0.2452559125304878,0.1673681536461221,0.6794606218072881
0.006029386847257823,0.5984959029235802,-0.6501438796715274,-0.0509023378813185,-0.1084132342848325,0.5401329757964725,-0.5561773053171277,-0.0261758697049094,-0.0361079062577302,0.3581973458163115,0.4226870642743456,0.0025910480017839,0.0117534293680979,0.2917436315427526,0.3093331949498214,0.0006851761548083,0.001303780894317,-0.3891084482942503,-0.0605091862549411,0.1017965558873386,-0.0648848765421664,0.0704842007456792,0.01425934664101,0.4155274160200623,-0.4580942363791452,-0.040488921412022,-0.0755220506699162,-0.4383586207736819,0.4941679027642173,0.0531325537611137,0.0814692053036808,-0.3004097029914034,-0.0462088124061994,0.0487355900306349,0.0039201375131831,0.0106924630048119,-0.0223144463564091,0.0176712215178042,-0.0460585399189855,0.0440727227955915,0.0053066568047405,0.0093506276693538,-0.0195030708567679,0.0200823980030678,0.0022283498796471
0.008371469120726054,0.3871564317311888,-0.3217426138868814,-0.0664572287037046,-0.0293449406658565,0.8871548887976257,-0.8753113131893905,-0.0072609179501097,-0.6305696179395254,0.1498901026308266,0.1035183095907628,0.0044165632469764,0.0008611255426826,0.7870437967175276,0.7661698949973352,5.272092947822629e-05,0.397618043068399,-0.1245647223283106,-0.0511035543082578,0.0657713399111229,-0.0113610825175564,0.0094415179141881,0.0050391241605591,0.4414929143816412,-0.3723511441615757,-0.0868239346609798,-0.0335755755937956,-0.4462766112132487,0.3848778509573128,0.1091728042832128,0.0347051313842274,-0.7765367107158375,-0.0082916414273729,0.006690148294913,0.0014196987774504,0.0008028216949667,-0.0101665893724712,0.007714472904625,-0.520314823266383,0.3808901349607667,0.1209918827204121,0.0442000168161277,-0.5594129192823011,0.5519447203359782,0.0107945495975882
0.0071005889687005335,0.2939708897106475,-0.3768420990094136,-0.119537547827124,-0.0979289744002759,0.6261959276945226,-0.777753616766493,-0.6657876049536073,-0.3112675914900076,0.0864188839972696,0.1420099675858207,0.0142892253405219,0.0095900840270898,0.3921213398612037,0.6049006883933609,0.4432731349098607,0.0968875135119902,-0.1107806071262252,-0.0697960862504977,0.1385637516243516,-0.0287882677329003,0.0369037602668391,0.0302478941924865,0.2366205039754197,-0.3078323869542371,-0.110233187973708,-0.0790882973472437,-0.301093564179254,0.400546780218429,0.1744841890156863,0.1029084794125498,-0.4870261475688643,-0.5773013026466656,0.7185065793455576,0.2341544955589794,0.2456638461733986,-0.6580065974457968,0.6285356740567721,-0.1950225858149474,0.2202172912886067,0.107428426250711,0.0728117163449605,-0.194914498214325,0.2420894950635486,0.4885956161319011
0.0009616191191010995,0.1280318237433198,-0.1615687446079602,-0.0196388541881075,-0.2791798471767306,0.0732843196465431,-0.0892972243897483,-0.0076289926788363,-0.4569742220935698,0.0163921478910405,0.0261044592341922,0.0003856845938217,0.0779413870696226,0.0053705915060567,0.007973994283713,5.820152929373898e-05,0.2088254396580233,-0.0206859410320758,-0.0049940913127018,0.0097602147385739,-0.0357439049864181,0.0451067374281865,0.0141670624156138,0.0120605413335154,-0.0154458946232061,-0.0021194588644556,-0.0263867502355914,-0.0150560482650264,0.0197172844597585,0.0032912722112238,0.0336837116305382,-0.0065440863357274,-0.002881029034394,0.0035298819233308,0.0004408042731596,0.0080250103002125,-0.0008823940316388,0.0008269082889229,-0.1246970882277977,0.1386140171074943,0.0259112768019043,0.3047417270539966,-0.0334890449621355,0.0408065296506202,0.008219376143376
