J,S,P,Q,R,target
-0.9895936880593965,0.3678854210662673,0.006293155532856101,-0.0017703085650429577,-0.47034520495865006,-1.0
0.9895936880593965,-0.3678854210662673,-0.006293155532856101,0.0017703085650429577,0.47034520495865006,1.0
-0.8346982687978655,0.27869167872986556,0.006293155532856101,-0.0032915504847526216,-0.47034520495865006,-1.0
0.8346982687978655,-0.27869167872986556,-0.006293155532856101,0.0032915504847526216,0.47034520495865006,1.0
-0.5725317009763037,0.24475337041514533,0.12018812244773343,-0.00820173091166187,-0.377242800523562,-1.0
0.5725317009763037,-0.24475337041514533,-0.12018812244773343,0.00820173091166187,0.377242800523562,1.0
-0.38138628656233325,0.1523438023789903,0.12018812244773343,-0.008730663007449587,-0.377242800523562,-1.0
0.38138628656233325,-0.1523438023789903,-0.12018812244773343,0.008730663007449587,0.377242800523562,1.0
-0.21629906991282935,0.03507999972428966,-0.0032839980486090575,-0.0010497191252274336,-0.08655621726920622,-1.0
0.21629906991282935,-0.03507999972428966,0.0032839980486090575,0.0010497191252274336,0.08655621726920622,1.0
-0.2013710501381199,0.02676157083676617,-0.0032839980486090575,-0.001678745531325152,-0.08655621726920622,-1.0
0.2013710501381199,-0.02676157083676617,0.0032839980486090575,0.001678745531325152,0.08655621726920622,1.0
-0.7503357645854956,0.23477573829195925,0.0016703364602589366,0.0001643623980549947,-0.427188089753833,-1.0
0.7503357645854956,-0.23477573829195925,-0.0016703364602589366,-0.0001643623980549947,0.427188089753833,1.0
-0.731690177029723,0.22358361569130075,0.0016703364602589366,0.00015987611288990553,-0.427188089753833,-1.0
0.731690177029723,-0.22358361569130075,-0.0016703364602589366,-0.00015987611288990553,0.427188089753833,1.0
-0.7394993812770148,0.3263885533494796,0.1186512407576367,-0.008203603416492952,-0.4863060310232176,-1.0
0.7394993812770148,-0.3263885533494796,-0.1186512407576367,0.008203603416492952,0.4863060310232176,1.0
-0.7320821834504437,0.32271745794365403,0.1186512407576367,-0.00865584540006207,-0.4863060310232176,-1.0
0.7320821834504437,-0.32271745794365403,-0.1186512407576367,0.00865584540006207,0.4863060310232176,1.0
-1.0025386134483982,0.4275186386204673,0.08380265060317033,-0.005516021422473229,-0.47607639423471065,-1.0
1.0025386134483982,-0.4275186386204673,-0.08380265060317033,0.005516021422473229,0.47607639423471065,1.0
-0.9786123628406772,0.4150629942959165,0.08380265060317033,-0.007877771568630688,-0.47607639423471065,-1.0
0.9786123628406772,-0.4150629942959165,-0.08380265060317033,0.007877771568630688,0.47607639423471065,1.0
-0.4828948985419868,0.15373935497155383,0.04988726093754958,-0.005995408039012426,-0.22334161123185442,-1.0
0.4828948985419868,-0.15373935497155383,-0.04988726093754958,0.005995408039012426,0.22334161123185442,1.0
-0.311053357548431,0.05147094469191921,0.04988726093754958,-0.006188304265635337,-0.22334161123185442,-1.0
0.311053357548431,-0.05147094469191921,-0.04988726093754958,0.006188304265635337,0.22334161123185442,1.0
-0.39665282940724117,0.11133137758492251,-0.004281913514323443,-0.0012382078007003427,-0.141018388149183,-1.0
0.39665282940724117,-0.11133137758492251,0.004281913514323443,0.0012382078007003427,0.141018388149183,1.0
-0.22993585423779614,0.013054400332004418,-0.004281913514323443,-0.0015627281834950987,-0.141018388149183,-1.0
0.22993585423779614,-0.013054400332004418,0.004281913514323443,0.0015627281834950987,0.141018388149183,1.0
-0.288699865394389,0.061552891006071114,-0.00124969188057876,-0.001925265682664731,-0.11563977254737495,-1.0
0.288699865394389,-0.061552891006071114,0.00124969188057876,0.001925265682664731,0.11563977254737495,1.0
-0.22788006409943487,0.026303848263142207,-0.00124969188057876,-0.0026141010057696215,-0.11563977254737495,-1.0
0.22788006409943487,-0.026303848263142207,0.00124969188057876,0.0026141010057696215,0.11563977254737495,1.0
-0.14309755335026142,0.03313574730360931,-0.001064855346512475,-0.0001419306446015147,-0.027477845656830042,-1.0
0.14309755335026142,-0.03313574730360931,0.001064855346512475,0.0001419306446015147,0.027477845656830042,1.0
-0.04051405215409128,-0.014373481529444194,-0.001064855346512475,-0.0006887965768270325,-0.027477845656830042,-1.0
0.04051405215409128,0.014373481529444194,0.001064855346512475,0.0006887965768270325,0.027477845656830042,1.0
-0.9330816585884061,0.3319696507770732,-0.003354274235010765,-0.0008183674883086405,-0.4591250148139893,-1.0
0.9330816585884061,-0.3319696507770732,0.003354274235010765,0.0008183674883086405,0.4591250148139893,1.0
-0.7903144678540781,0.24822185193352414,-0.003354274235010765,-0.001361084259265028,-0.4591250148139893,-1.0
0.7903144678540781,-0.24822185193352414,0.003354274235010765,0.001361084259265028,0.4591250148139893,1.0
-0.47118957692432584,0.20323091070717106,0.12556774862119408,-0.008234341061103611,-0.3623143217884672,-1.0
0.47118957692432584,-0.20323091070717106,-0.12556774862119408,0.008234341061103611,0.3623143217884672,1.0
-0.35911755873588125,0.15234035866425158,0.12556774862119408,-0.00895499392312252,-0.3623143217884672,-1.0
0.35911755873588125,-0.15234035866425158,-0.12556774862119408,0.00895499392312252,0.3623143217884672,1.0
-0.9395219204552223,0.33079368247186425,-0.001596713816263154,-0.00028860668684112765,-0.48756558478294787,-1.0
0.9395219204552223,-0.33079368247186425,0.001596713816263154,0.00028860668684112765,0.48756558478294787,1.0
-0.935791044533776,0.3286405572977261,-0.001596713816263154,-0.0003649107878717084,-0.48756558478294787,-1.0
0.935791044533776,-0.3286405572977261,0.001596713816263154,0.0003649107878717084,0.48756558478294787,1.0
-0.4830336581293804,0.14073949141422223,-0.000872674740120219,-0.00012056995203427873,-0.19763794260705073,-1.0
0.4830336581293804,-0.14073949141422223,0.000872674740120219,0.00012056995203427873,0.19763794260705073,1.0
-0.31348908323658004,0.03843461160223717,-0.000872674740120219,-0.00032350074432145777,-0.19763794260705073,-1.0
0.31348908323658004,-0.03843461160223717,0.000872674740120219,0.00032350074432145777,0.19763794260705073,1.0
-0.29216981202489417,0.12352177051333171,0.13732851196116483,-0.00878862050789132,-0.17317081599332004,-1.0
0.29216981202489417,-0.12352177051333171,-0.13732851196116483,0.00878862050789132,0.17317081599332004,1.0
-0.3342194913218683,0.09070817407560974,0.008572457656838839,-0.001970975908535535,-0.11125909132066805,-1.0
0.3342194913218683,-0.09070817407560974,-0.008572457656838839,0.001970975908535535,0.11125909132066805,1.0
-0.18361732909907455,0.003940929074376813,0.008572457656838839,-0.0035690282410557658,-0.11125909132066805,-1.0
0.18361732909907455,-0.003940929074376813,-0.008572457656838839,0.0035690282410557658,0.11125909132066805,1.0
-0.017397935639810194,0.011258314438179838,0.006619418267647503,-0.0033056303814781264,0.007299239514103363,-1.0
0.017397935639810194,-0.011258314438179838,-0.006619418267647503,0.0033056303814781264,-0.007299239514103363,1.0
-0.9244866341752402,0.3212234390348467,-0.00461087263873293,-0.0013518900465208112,-0.483426667428938,-1.0
0.9244866341752402,-0.3212234390348467,0.00461087263873293,0.0013518900465208112,0.483426667428938,1.0
-0.9049543696454321,0.3098348098954391,-0.00461087263873293,-0.0014453889398011958,-0.483426667428938,-1.0
0.9049543696454321,-0.3098348098954391,0.00461087263873293,0.0014453889398011958,0.483426667428938,1.0
-1.0821497502783481,0.40587420526382584,-0.0006700057494791606,8.38418722815485e-05,-0.48628725246726634,-1.0
1.0821497502783481,-0.40587420526382584,0.0006700057494791606,-8.38418722815485e-05,0.48628725246726634,1.0
-1.0480606819856855,0.3865899357334556,-0.0006700057494791606,-0.000206498584032197,-0.48628725246726634,-1.0
1.0480606819856855,-0.3865899357334556,0.0006700057494791606,0.000206498584032197,0.48628725246726634,1.0
-0.7076502738595761,0.22628633235945778,-0.0014514294241917552,-0.0013800736650412346,-0.324214814752031,-1.0
0.7076502738595761,-0.22628633235945778,0.0014514294241917552,0.0013800736650412346,0.324214814752031,1.0
-0.5212835348506674,0.11365064841760375,-0.0014514294241917552,-0.002233864408000651,-0.324214814752031,-1.0
0.5212835348506674,-0.11365064841760375,0.0014514294241917552,0.002233864408000651,0.324214814752031,1.0
-1.0577325986640893,0.4015218029297762,0.014908081717335805,-0.002080707087730692,-0.48716492941009215,-1.0
1.0577325986640893,-0.4015218029297762,-0.014908081717335805,0.002080707087730692,0.48716492941009215,1.0
-1.001698839781952,0.3701535432236826,0.014908081717335805,-0.003954142072434878,-0.48716492941009215,-1.0
1.001698839781952,-0.3701535432236826,-0.014908081717335805,0.003954142072434878,0.48716492941009215,1.0
-0.25953479563141946,0.051079995304803456,0.042228126652107886,-0.0020096369718759968,-0.10293458270330053,-1.0
0.25953479563141946,-0.051079995304803456,-0.042228126652107886,0.0020096369718759968,0.10293458270330053,1.0
-0.23040679136881817,0.0347684916401571,0.042228126652107886,-0.005149144406212059,-0.10293458270330053,-1.0
0.23040679136881817,-0.0347684916401571,-0.042228126652107886,0.005149144406212059,0.10293458270330053,1.0
-0.7072630858919551,0.240056588913597,0.04893262110127443,-0.004852489424523243,-0.40274583834088,-1.0
0.7072630858919551,-0.240056588913597,-0.04893262110127443,0.004852489424523243,0.40274583834088,1.0
-0.6221841590480581,0.1905688675217848,0.04893262110127443,-0.006309231291947845,-0.40274583834088,-1.0
0.6221841590480581,-0.1905688675217848,-0.04893262110127443,0.006309231291947845,0.40274583834088,1.0
-0.611861927107904,0.21704637615081174,0.0786011199513566,-0.0064447676865951875,-0.35385583350159383,-1.0
0.611861927107904,-0.21704637615081174,-0.0786011199513566,0.0064447676865951875,0.35385583350159383,1.0
-0.4835952443589018,0.14421498511914047,0.0786011199513566,-0.007419985761905733,-0.35385583350159383,-1.0
0.4835952443589018,-0.14421498511914047,-0.0786011199513566,0.007419985761905733,0.35385583350159383,1.0
-0.7999044198631305,0.25941792722678453,0.005236572808441767,-0.001860234272096569,-0.42562857189612685,-1.0
0.7999044198631305,-0.25941792722678453,-0.005236572808441767,0.001860234272096569,0.42562857189612685,1.0
-0.723265851086243,0.2138885308655092,0.005236572808441767,-0.0031856582304271193,-0.42562857189612685,-1.0
0.723265851086243,-0.2138885308655092,-0.005236572808441767,0.0031856582304271193,0.42562857189612685,1.0
-0.8388305087237629,0.28603624928575305,0.01243889110754387,-0.0024817114332921367,-0.42886512336214644,-1.0
0.8388305087237629,-0.28603624928575305,-0.01243889110754387,0.0024817114332921367,0.42886512336214644,1.0
-0.7102642089806955,0.210183744841752,0.01243889110754387,-0.0039713704794754725,-0.42886512336214644,-1.0
0.7102642089806955,-0.210183744841752,-0.01243889110754387,0.0039713704794754725,0.42886512336214644,1.0
-0.0731740678414868,0.014219194811172342,8.773754441404602e-05,0.0001761472207556982,-0.007441520393923762,-1.0
0.0731740678414868,-0.014219194811172342,-8.773754441404602e-05,-0.0001761472207556982,0.007441520393923762,1.0
-0.023017290592155196,-0.003186475586011074,8.773754441404602e-05,-1.0828072071965636e-05,-0.007441520393923762,-1.0
0.023017290592155196,0.003186475586011074,-8.773754441404602e-05,1.0828072071965636e-05,0.007441520393923762,1.0
-1.0113125609323832,0.3730073586977271,0.006293155532856101,-0.0016188093253830154,-0.47034520495865006,-1.0
1.0113125609323832,-0.3730073586977271,-0.006293155532856101,0.0016188093253830154,0.47034520495865006,1.0
-0.8564171416708521,0.28381361636132535,0.006293155532856101,-0.0031400512450926793,-0.47034520495865006,-1.0
0.8564171416708521,-0.28381361636132535,-0.006293155532856101,0.0031400512450926793,0.47034520495865006,1.0
-0.5942505738492904,0.24987530804660513,0.12018812244773343,-0.008050231672001928,-0.377242800523562,-1.0
0.5942505738492904,-0.24987530804660513,-0.12018812244773343,0.008050231672001928,0.377242800523562,1.0
-0.40310515943532,0.1574657400104501,0.12018812244773343,-0.008579163767789645,-0.377242800523562,-1.0
0.40310515943532,-0.1574657400104501,-0.12018812244773343,0.008579163767789645,0.377242800523562,1.0
-0.23801794278581606,0.04020193735574946,-0.0032839980486090575,-0.0008982198855674913,-0.08655621726920622,-1.0
0.23801794278581606,-0.04020193735574946,0.0032839980486090575,0.0008982198855674913,0.08655621726920622,1.0
-0.2230899230111066,0.03188350846822597,-0.0032839980486090575,-0.0015272462916652097,-0.08655621726920622,-1.0
0.2230899230111066,-0.03188350846822597,0.0032839980486090575,0.0015272462916652097,0.08655621726920622,1.0
-0.7720546374584822,0.23989767592341904,0.0016703364602589366,0.000315861637714937,-0.427188089753833,-1.0
0.7720546374584822,-0.23989767592341904,-0.0016703364602589366,-0.000315861637714937,0.427188089753833,1.0
-0.7534090499027097,0.22870555332276055,0.0016703364602589366,0.00031137535254984784,-0.427188089753833,-1.0
0.7534090499027097,-0.22870555332276055,-0.0016703364602589366,-0.00031137535254984784,0.427188089753833,1.0
-0.7612182541500014,0.3315104909809394,0.1186512407576367,-0.00805210417683301,-0.4863060310232176,-1.0
0.7612182541500014,-0.3315104909809394,-0.1186512407576367,0.00805210417683301,0.4863060310232176,1.0
-0.7538010563234304,0.3278393955751138,0.1186512407576367,-0.008504346160402129,-0.4863060310232176,-1.0
0.7538010563234304,-0.3278393955751138,-0.1186512407576367,0.008504346160402129,0.4863060310232176,1.0
-1.024257486321385,0.4326405762519271,0.08380265060317033,-0.005364522182813286,-0.47607639423471065,-1.0
1.024257486321385,-0.4326405762519271,-0.08380265060317033,0.005364522182813286,0.47607639423471065,1.0
-1.000331235713664,0.42018493192737627,0.08380265060317033,-0.007726272328970746,-0.47607639423471065,-1.0
1.000331235713664,-0.42018493192737627,-0.08380265060317033,0.007726272328970746,0.47607639423471065,1.0
-0.5046137714149735,0.15886129260301363,0.04988726093754958,-0.005843908799352484,-0.22334161123185442,-1.0
0.5046137714149735,-0.15886129260301363,-0.04988726093754958,0.005843908799352484,0.22334161123185442,1.0
-0.3327722304214177,0.05659288232337901,0.04988726093754958,-0.006036805025975395,-0.22334161123185442,-1.0
0.3327722304214177,-0.05659288232337901,-0.04988726093754958,0.006036805025975395,0.22334161123185442,1.0
-0.4183717022802279,0.1164533152163823,-0.004281913514323443,-0.0010867085610404004,-0.141018388149183,-1.0
0.4183717022802279,-0.1164533152163823,0.004281913514323443,0.0010867085610404004,0.141018388149183,1.0
-0.25165472711078285,0.01817633796346422,-0.004281913514323443,-0.0014112289438351563,-0.141018388149183,-1.0
0.25165472711078285,-0.01817633796346422,0.004281913514323443,0.0014112289438351563,0.141018388149183,1.0
-0.31041873826737576,0.06667482863753091,-0.00124969188057876,-0.0017737664430047886,-0.11563977254737495,-1.0
0.31041873826737576,-0.06667482863753091,0.00124969188057876,0.0017737664430047886,0.11563977254737495,1.0
-0.24959893697242158,0.03142578589460201,-0.00124969188057876,-0.002462601766109679,-0.11563977254737495,-1.0
0.24959893697242158,-0.03142578589460201,0.00124969188057876,0.002462601766109679,0.11563977254737495,1.0
-0.16481642622324813,0.03825768493506911,-0.001064855346512475,9.56859505842761e-06,-0.027477845656830042,-1.0
0.16481642622324813,-0.03825768493506911,0.001064855346512475,-9.56859505842761e-06,0.027477845656830042,1.0
-0.06223292502707799,-0.009251543897984393,-0.001064855346512475,-0.0005372973371670902,-0.027477845656830042,-1.0
0.06223292502707799,0.009251543897984393,0.001064855346512475,0.0005372973371670902,0.027477845656830042,1.0
-0.9548005314613928,0.337091588408533,-0.003354274235010765,-0.0006668682486486981,-0.4591250148139893,-1.0
0.9548005314613928,-0.337091588408533,0.003354274235010765,0.0006668682486486981,0.4591250148139893,1.0
-0.8120333407270648,0.25334378956498393,-0.003354274235010765,-0.0012095850196050858,-0.4591250148139893,-1.0
0.8120333407270648,-0.25334378956498393,0.003354274235010765,0.0012095850196050858,0.4591250148139893,1.0
-0.4929084497973125,0.20835284833863085,0.12556774862119408,-0.00808284182144367,-0.3623143217884672,-1.0
0.4929084497973125,-0.20835284833863085,-0.12556774862119408,0.00808284182144367,0.3623143217884672,1.0
-0.38083643160886793,0.15746229629571137,0.12556774862119408,-0.008803494683462577,-0.3623143217884672,-1.0
0.38083643160886793,-0.15746229629571137,-0.12556774862119408,0.008803494683462577,0.3623143217884672,1.0
-0.961240793328209,0.33591562010332404,-0.001596713816263154,-0.00013710744718118534,-0.48756558478294787,-1.0
0.961240793328209,-0.33591562010332404,0.001596713816263154,0.00013710744718118534,0.48756558478294787,1.0
-0.9575099174067627,0.3337624949291859,-0.001596713816263154,-0.00021341154821176607,-0.48756558478294787,-1.0
0.9575099174067627,-0.3337624949291859,0.001596713816263154,0.00021341154821176607,0.48756558478294787,1.0
-0.5047525310023672,0.14586142904568203,-0.000872674740120219,3.092928762566359e-05,-0.19763794260705073,-1.0
0.5047525310023672,-0.14586142904568203,0.000872674740120219,-3.092928762566359e-05,0.19763794260705073,1.0
-0.3352079561095668,0.04355654923369697,-0.000872674740120219,-0.00017200150466151545,-0.19763794260705073,-1.0
0.3352079561095668,-0.04355654923369697,0.000872674740120219,0.00017200150466151545,0.19763794260705073,1.0
-0.3138886848978809,0.1286437081447915,0.13732851196116483,-0.008637121268231377,-0.17317081599332004,-1.0
0.3138886848978809,-0.1286437081447915,-0.13732851196116483,0.008637121268231377,0.17317081599332004,1.0
-0.35593836419485503,0.09583011170706954,0.008572457656838839,-0.0018194766688755925,-0.11125909132066805,-1.0
0.35593836419485503,-0.09583011170706954,-0.008572457656838839,0.0018194766688755925,0.11125909132066805,1.0
-0.20533620197206126,0.009062866705836614,0.008572457656838839,-0.0034175290013958234,-0.11125909132066805,-1.0
0.20533620197206126,-0.009062866705836614,-0.008572457656838839,0.0034175290013958234,0.11125909132066805,1.0
-0.0391168085127969,0.01638025206963964,0.006619418267647503,-0.003154131141818184,0.007299239514103363,-1.0
0.0391168085127969,-0.01638025206963964,-0.006619418267647503,0.003154131141818184,-0.007299239514103363,1.0
-0.9462055070482269,0.3263453766663065,-0.00461087263873293,-0.0012003908068608689,-0.483426667428938,-1.0
0.9462055070482269,-0.3263453766663065,0.00461087263873293,0.0012003908068608689,0.483426667428938,1.0
-0.9266732425184188,0.3149567475268989,-0.00461087263873293,-0.0012938897001412535,-0.483426667428938,-1.0
0.9266732425184188,-0.3149567475268989,0.00461087263873293,0.0012938897001412535,0.483426667428938,1.0
0.03408906829266267,-0.019284269530370213,0.0,-0.0002903404563137455,0.0,1.0
-0.03408906829266267,0.019284269530370213,0.0,0.0002903404563137455,0.0,-1.0
0.374499476418772,-0.17958787290436806,-0.0007814236747125947,-0.0014639155373227832,0.16207243771523533,1.0
-0.374499476418772,0.17958787290436806,0.0007814236747125947,0.0014639155373227832,-0.16207243771523533,-1.0
0.5608662154276809,-0.2922235568462221,-0.0007814236747125947,-0.0023177062802821995,0.16207243771523533,1.0
-0.5608662154276809,0.2922235568462221,0.0007814236747125947,0.0023177062802821995,-0.16207243771523533,-1.0
0.024417151614258836,-0.004352402334049654,0.015578087466814966,-0.0021645489600122404,-0.0008776769428258113,1.0
-0.024417151614258836,0.004352402334049654,-0.015578087466814966,0.0021645489600122404,0.0008776769428258113,-1.0
0.0804509104963963,-0.035720662040143236,0.015578087466814966,-0.004037983944716427,-0.0008776769428258113,1.0
-0.0804509104963963,0.035720662040143236,-0.015578087466814966,0.004037983944716427,0.0008776769428258113,-1.0
0.8226149546469288,-0.3547942099590224,0.04289813240158705,-0.0020934788441575453,0.3833526697639658,1.0
-0.8226149546469288,0.3547942099590224,-0.04289813240158705,0.0020934788441575453,-0.3833526697639658,-1.0
0.85174295890953,-0.37110571362366873,0.04289813240158705,-0.005232986278493608,0.3833526697639658,1.0
-0.85174295890953,0.37110571362366873,-0.04289813240158705,0.005232986278493608,-0.3833526697639658,-1.0
0.37488666438639306,-0.16581761635022885,0.04960262685075359,-0.004936331296804791,0.08354141412638633,1.0
-0.37488666438639306,0.16581761635022885,-0.04960262685075359,0.004936331296804791,-0.08354141412638633,-1.0
0.45996559123029,-0.21530533774204103,0.04960262685075359,-0.006393073164229393,0.08354141412638633,1.0
-0.45996559123029,0.21530533774204103,-0.04960262685075359,0.006393073164229393,-0.08354141412638633,-1.0
0.47028782317044415,-0.1888278291130141,0.07927112570083576,-0.006528609558876736,0.1324314189656725,1.0
-0.47028782317044415,0.1888278291130141,-0.07927112570083576,0.006528609558876736,-0.1324314189656725,-1.0
0.5985545059194464,-0.26165922014468534,0.07927112570083576,-0.007503827634187282,0.1324314189656725,1.0
-0.5985545059194464,0.26165922014468534,-0.07927112570083576,0.007503827634187282,-0.1324314189656725,-1.0
0.2822453304152176,-0.1464562780370413,0.005906578557920927,-0.0019440761443781174,0.06065868057113949,1.0
-0.2822453304152176,0.1464562780370413,-0.005906578557920927,0.0019440761443781174,-0.06065868057113949,-1.0
0.35888389919210517,-0.19198567439831662,0.005906578557920927,-0.003269500102708668,0.06065868057113949,1.0
-0.35888389919210517,0.19198567439831662,-0.005906578557920927,0.003269500102708668,-0.06065868057113949,-1.0
0.24331924155458529,-0.11983795597807279,0.01310889685702303,-0.002565553305573685,0.0574221291051199,1.0
-0.24331924155458529,0.11983795597807279,-0.01310889685702303,0.002565553305573685,-0.0574221291051199,-1.0
0.3718855412976526,-0.19569046042207383,0.01310889685702303,-0.004055212351757021,0.0574221291051199,1.0
-0.3718855412976526,0.19569046042207383,-0.01310889685702303,0.004055212351757021,-0.0574221291051199,-1.0
1.0089756824368614,-0.3916550104526535,0.0007577432938932066,9.23053484741497e-05,0.4788457320733426,1.0
-1.0089756824368614,0.3916550104526535,-0.0007577432938932066,-9.23053484741497e-05,-0.4788457320733426,-1.0
1.059132459686193,-0.40906068084983693,0.0007577432938932066,-9.466994435351414e-05,0.4788457320733426,1.0
-1.059132459686193,0.40906068084983693,-0.0007577432938932066,9.466994435351414e-05,-0.4788457320733426,-1.0
0.07083718934596495,-0.03286684656609873,0.006963161282335262,-0.0017026511976645639,0.015942047508616275,1.0
-0.07083718934596495,0.03286684656609873,-0.006963161282335262,0.0017026511976645639,-0.015942047508616275,-1.0
0.225732608607496,-0.12206058890250049,0.006963161282335262,-0.0032238931173742278,0.015942047508616275,1.0
-0.225732608607496,0.12206058890250049,-0.006963161282335262,0.0032238931173742278,-0.015942047508616275,-1.0
0.4878991764290578,-0.1559988972172207,0.12085812819721259,-0.008134073544283476,0.10904445194370432,1.0
-0.4878991764290578,0.1559988972172207,-0.12085812819721259,0.008134073544283476,-0.10904445194370432,-1.0
0.6790445908430283,-0.24840846525337573,0.12085812819721259,-0.008663005640071194,0.10904445194370432,1.0
-0.6790445908430283,0.24840846525337573,-0.12085812819721259,0.008663005640071194,-0.10904445194370432,-1.0
0.8441318074925321,-0.3656722679080764,-0.002613992299129897,-0.0009820617578490398,0.3997310351980601,1.0
-0.8441318074925321,0.3656722679080764,0.002613992299129897,0.0009820617578490398,-0.3997310351980601,-1.0
0.8590598272672416,-0.3739906967955999,-0.002613992299129897,-0.0016110881639467582,0.3997310351980601,1.0
-0.8590598272672416,0.3739906967955999,0.002613992299129897,0.0016110881639467582,-0.3997310351980601,-1.0
0.3100951128198659,-0.1659765293404068,0.002340342209738097,0.00023201976543338852,0.05909916271343335,1.0
-0.3100951128198659,0.1659765293404068,-0.002340342209738097,-0.00023201976543338852,-0.05909916271343335,-1.0
0.3287407003756384,-0.1771686519410653,0.002340342209738097,0.00022753348026829934,0.05909916271343335,1.0
-0.3287407003756384,0.1771686519410653,-0.002340342209738097,-0.00022753348026829934,-0.05909916271343335,-1.0
0.3209314961283467,-0.07436371428288646,0.11932124650711586,-0.008135946049114558,-1.8778555951282083e-05,1.0
-0.3209314961283467,0.07436371428288646,-0.11932124650711586,0.008135946049114558,1.8778555951282083e-05,-1.0
0.3283486939549177,-0.07803480968871201,0.11932124650711586,-0.008588188032683677,-1.8778555951282083e-05,1.0
-0.3283486939549177,0.07803480968871201,-0.11932124650711586,0.008588188032683677,1.8778555951282083e-05,-1.0
0.05789226395696323,0.02676637098810125,0.0844726563526495,-0.005448364055094835,0.010210858232555686,1.0
-0.05789226395696323,-0.02676637098810125,-0.0844726563526495,0.005448364055094835,-0.010210858232555686,-1.0
0.08181851456468425,0.014310726663550433,0.0844726563526495,-0.007810114201252294,0.010210858232555686,1.0
-0.08181851456468425,-0.014310726663550433,-0.0844726563526495,0.007810114201252294,-0.010210858232555686,-1.0
0.5775359788633747,-0.2470129126608122,0.05055726668702874,-0.005927750671634032,0.26294564123541186,1.0
-0.5775359788633747,0.2470129126608122,-0.05055726668702874,0.005927750671634032,-0.26294564123541186,-1.0
0.7493775198569305,-0.34928132294044684,0.05055726668702874,-0.006120646898256943,0.26294564123541186,1.0
-0.7493775198569305,0.34928132294044684,-0.05055726668702874,0.006120646898256943,-0.26294564123541186,-1.0
0.6637780479981203,-0.28942089004744354,-0.0036119077648442827,-0.0011705504333219489,0.34526886431808335,1.0
-0.6637780479981203,0.28942089004744354,0.0036119077648442827,0.0011705504333219489,-0.34526886431808335,-1.0
0.8304950231675653,-0.3876978673003616,-0.0036119077648442827,-0.0014950708161167049,0.34526886431808335,1.0
-0.8304950231675653,0.3876978673003616,0.0036119077648442827,0.0014950708161167049,-0.34526886431808335,-1.0
0.7717310120109724,-0.33919937662629496,-0.0005796861310995993,-0.0018576083152863371,0.37064747991989133,1.0
-0.7717310120109724,0.33919937662629496,0.0005796861310995993,0.0018576083152863371,-0.37064747991989133,-1.0
0.8325508133059266,-0.37444841936922385,-0.0005796861310995993,-0.0025464436383912277,0.37064747991989133,1.0
-0.8325508133059266,0.37444841936922385,0.0005796861310995993,0.0025464436383912277,-0.37064747991989133,-1.0
0.9173333240551,-0.36761652032875675,-0.00039484959703331435,-7.42732772231209e-05,0.45880940681043625,1.0
-0.9173333240551,0.36761652032875675,0.00039484959703331435,7.42732772231209e-05,-0.45880940681043625,-1.0
1.0199168252512703,-0.4151257491618102,-0.00039484959703331435,-0.0006211392094486387,0.45880940681043625,1.0
-1.0199168252512703,0.4151257491618102,0.00039484959703331435,0.0006211392094486387,-0.45880940681043625,-1.0
0.12734921881695538,-0.06878261685529286,-0.0026842684855316046,-0.0007507101209302466,0.02716223765327702,1.0
-0.12734921881695538,0.06878261685529286,0.0026842684855316046,0.0007507101209302466,-0.02716223765327702,-1.0
0.27011640955128335,-0.1525304156988419,-0.0026842684855316046,-0.0012934268918866343,0.02716223765327702,1.0
-0.27011640955128335,0.1525304156988419,0.0026842684855316046,0.0012934268918866343,-0.02716223765327702,-1.0
0.5892413004810356,-0.19752135692519499,0.12623775437067325,-0.008166683693725217,0.12397293067879916,1.0
-0.5892413004810356,0.19752135692519499,-0.12623775437067325,0.008166683693725217,-0.12397293067879916,-1.0
0.7013133186694802,-0.24841190896811446,0.12623775437067325,-0.008887336555744127,0.12397293067879916,1.0
-0.7013133186694802,0.24841190896811446,-0.12623775437067325,0.008887336555744127,-0.12397293067879916,-1.0
0.12090895695013915,-0.0699585851605018,-0.0009267080667839933,-0.00022094931946273384,-0.0012783323156815296,1.0
-0.12090895695013915,0.0699585851605018,0.0009267080667839933,0.00022094931946273384,0.0012783323156815296,-1.0
0.12463983287158542,-0.07211171033463992,-0.0009267080667839933,-0.0002972534204933146,-0.0012783323156815296,1.0
-0.12463983287158542,0.07211171033463992,0.0009267080667839933,0.0002972534204933146,0.0012783323156815296,-1.0
0.5773972192759811,-0.2600127762181438,-0.00020266899064105837,-5.2912584655884914e-05,0.2886493098602156,1.0
-0.5773972192759811,0.2600127762181438,0.00020266899064105837,5.2912584655884914e-05,-0.2886493098602156,-1.0
0.7469417941687815,-0.3623176560301289,-0.00020266899064105837,-0.00025584337694306396,0.2886493098602156,1.0
-0.7469417941687815,0.3623176560301289,0.00020266899064105837,0.00025584337694306396,-0.2886493098602156,-1.0
0.7682610653804673,-0.27723049711903436,0.13799851771064398,-0.008720963140512926,0.31311643647394627,1.0
-0.7682610653804673,0.27723049711903436,-0.13799851771064398,0.008720963140512926,-0.31311643647394627,-1.0
0.7262113860834931,-0.31004409355675633,0.009242463406318,-0.001903318541157141,0.37502816114659826,1.0
-0.7262113860834931,0.31004409355675633,-0.009242463406318,0.001903318541157141,-0.37502816114659826,-1.0
