J,M1,M2,M3,M4,M5,M6,M7,M8,target
0.007646962048627521,0.3883776012153596,-0.2830498971357915,-0.1485493031998419,0.10754795114729329,0.7824607119880271,-0.7733928655943423,-0.002361518575680399,-0.15934751339981051,1.0
0.0058746408686759346,0.15032757739075742,-0.050512402332299366,-0.1488026453677053,-0.0986867566865191,0.6477287271349658,-0.6149740032318478,-0.0245842852037255,-0.4039586101360258,1.0
0.006044673714539782,0.2919354375059344,-0.11786980482449128,-0.0065295478684671004,0.0253369251766552,0.6989008401124246,-0.5907342988309906,0.0643593822830621,-0.300060569330995,1.0
0.005901669318705718,-0.17415130843669657,0.3205321224137381,-0.062301344595905694,0.2183823780442059,0.6689516768971643,-0.6468990656038079,-0.0180674263929038,-0.3718520641006485,1.0
0.006251479616726131,-0.018658104328237557,0.011877245157920546,0.023694992260137687,0.0237371675088118,0.7336478422097192,-0.6362269528001461,0.036506178912837896,-0.2467359025005499,1.0
0.0009891240174014684,-0.03627698560854653,-0.0364640295055057,0.36639270880190533,0.1475082395574027,0.24053358999168928,-0.08628924024529583,0.25568578610797427,-0.3688431364017469,1.0
0.003804349416080894,-0.14558182117523666,0.3019862918785243,-0.034574323845603896,0.17497018059059521,0.5129225093132512,-0.4200206385266019,0.03109375452411,-0.5150225466232161,1.0
0.0024448541013378207,-0.014793901947171229,0.08450172150981206,-0.1470663007972025,-0.03280141683967401,0.25159771533107045,-0.2956088618892112,0.1133191993034923,-0.423280906864909,1.0
0.00828009121218124,-0.3344024641694534,0.4214763412320255,-0.1499238555328104,0.5776486463575446,0.8468693312036151,-0.8043789679722521,-0.0262145130408976,-0.01369327066018955,1.0
0.004075423326249157,-0.3097006636915677,0.33444831739737557,-0.091188998747792,0.5258195414626627,0.5214337031329725,-0.4807187819043563,-0.026237342544473137,-0.5273167510151642,1.0
0.00023351061789954504,0.1873336742240454,-0.17809727862876157,-0.018328738810324013,-0.04945295872394911,-0.03432037584066705,0.02653047943584641,0.012185006371415202,0.09580946560780346,1.0
0.001657090930633551,0.3904447230030672,-0.22439278138424318,-0.039663502408235296,0.1446650486618299,0.05803311643654441,-0.07013971995158985,0.0220311579423747,-0.13300665915155718,1.0
0.0009697702783431818,0.2880207112885059,-0.09482353191988319,0.0684354423657273,0.044693492112311994,-0.011274025457642112,-0.03200704177738112,0.1025419021471912,0.06005029209021662,1.0
0.005148131495925457,-0.4334561875584182,0.5302672337522518,-0.1423841915194737,0.8992389911744656,0.6459949180280311,-0.5719001642968703,-0.004359322112948198,-0.40027429288643135,1.0
0.0034912468096275602,-0.15154189166469934,0.2608001023312334,-0.1357175563754158,0.15402710974399497,0.4120117475806025,-0.42370168285971216,0.028113226073514602,-0.539158421190823,1.0
0.003708665161328884,0.03560623812580954,-0.1627744555658598,0.8018331248750046,0.2234813246419719,0.370510398588379,-0.4299215533153486,0.175317292133611,-0.486880953103905,1.0
0.0037475898669724894,-0.2579102470180047,0.2718510227793589,-0.061345141925203794,0.40061191035363075,0.4157507000936871,-0.48213905397456447,0.2067855208709605,-0.4861523429814466,1.0
0.004023365057611481,0.5367286512836104,-0.4333847121401086,-0.1506386802368003,0.41477357928607794,0.2508733039473168,-0.2903283740018796,0.09820590013888411,-0.4270216008259737,1.0
0.0013751698872895481,0.033252524231841774,0.270252523637449,0.8482816275540086,0.2393110623544688,0.21793861018817628,-0.1320379742128287,0.0222897547422612,-0.41156562835402777,1.0
-0.0007899657807739022,0.2138874346347867,-0.1127417308901752,-0.148806447513295,-0.0783529834389641,-0.10327171143682623,0.1700548670412365,-0.004621897710050699,0.2976381125904767,-1.0
0.007159357297996612,-0.045429639895711804,0.1225663820579237,-0.1507476479257813,-0.0030503921658665,0.7741056633782315,-0.7378957830469971,-0.0253149762351029,-0.184156424799663,1.0
0.001833214786692918,-0.03057127650214775,0.27228038757954653,0.3704283870027478,0.1428881048165896,0.18678550767671287,-0.2295030357734461,0.10689027621895128,-0.34426171716146026,1.0
0.002509588867797362,0.3085621351721687,-0.3027004786117063,0.0022780367665989065,0.04568323736641258,0.3053039882728974,-0.18679937188562767,0.10712098983519008,-0.47284410808553207,1.0
0.001818699018065851,0.2667040078468745,-0.2147275963885602,-0.1204712884606306,-0.0334298648231736,0.0753473164355205,-0.14830581529786413,0.2217086444016306,-0.1111728410132537,1.0
-0.0001602803308136981,-0.17397186170754886,0.39599287945167505,0.2657358945221365,0.3197883539596717,0.056981056087700654,-0.012701736949216724,-0.0248348354313028,-0.1446259896874485,-1.0
0.006802057518367275,0.24436376116859893,-0.12092652404251009,-0.1282146768843074,-0.05324646132527611,0.7277288295252674,-0.6969656633063561,-0.0234062719086213,-0.2756078723411163,1.0
-0.002068256692166346,-0.23013607462893282,0.38661294276912583,-0.0286826852443135,0.3455482950752792,-0.14879699928156143,0.19240355165209633,-0.0243627355563948,0.4441633060252662,-1.0
0.006411971273037442,0.44393727030165353,-0.4000584140790723,-0.0983344443598379,0.22229198222608748,0.7144624594491743,-0.6066573193241517,0.0629669531842667,-0.2737838050809373,1.0
0.0026117384497482896,0.36674033274301754,-0.2889066547280228,-0.1471243030566529,0.0745969812990607,0.3376891874135014,-0.17503321433642316,0.2931167143571379,-0.4377093655207704,1.0
0.0010193434965011143,-0.17265301535837507,0.13558206218754332,0.1430664312248568,0.2792274478432726,0.34345205488802766,-0.08537352183525682,0.9737614552195566,-0.2378021281407372,1.0
0.002923378871343257,0.4014554349274766,-0.35029388251095267,-0.11426587170976141,0.1397857401601744,0.3520118841010046,-0.20277521416063227,0.22707422334880528,-0.46433467515971016,1.0
-0.0021219180762238983,0.03616200032579164,-0.10651828637822047,0.0453806381389319,-0.07661654417671676,-0.14729442160571882,0.2738357234133182,-0.03810687418363859,0.22355293202291027,-1.0
0.0019907116043860152,-0.06408425982144195,0.08770426273544174,0.034587422387462,0.1915534137374637,0.33677876698185827,-0.13989024901455682,0.20712588739953203,0.020230516874602977,1.0
-0.0026072816878719854,0.21913407371079274,-0.18713824310063631,0.0393209916354638,-0.41189759478200666,-0.3152136629618443,0.34681049404001274,-0.0774481416572367,0.6405425812281411,-1.0
0.005863086827079254,0.6761456933220554,-0.6700491403110445,-0.005600033719223,-0.34322350394698353,0.5465398050829959,-0.5041027734393488,-0.0813370115849755,0.25693382590271696,1.0
0.004090765647127669,0.43809566949745327,-0.4375116455075523,-0.0058533758870864,-0.5494582117807959,0.41180782022993456,-0.3456839110768544,-0.10355977821302059,0.012322729166501678,1.0
0.004260798492991516,0.5797035296126303,-0.5048690479997442,0.1364197216121518,-0.42543452991762165,0.4629799332073934,-0.32144420667599716,-0.014616110726232992,0.11622076997153247,1.0
0.004117794097157452,0.11361678366999928,-0.06646712076151484,0.0806479248847132,-0.23238907705007095,0.4330307699921331,-0.3776089734488145,-0.09704291940219889,0.044429275201878976,1.0
0.004467604395177866,0.2691099877784583,-0.37512199801733237,0.16664426174075658,-0.427034287585465,0.4977269353046881,-0.36693686064515263,-0.0424693140964572,0.1695454368019776,1.0
-0.0007947512041467973,0.2514911064981493,-0.4234632726807586,0.5093419782825243,-0.3032632155368742,0.004612683086658076,0.18300085190969761,0.1767102930986792,0.0474382029007806,-1.0
0.0020204741945326283,0.1421862709314592,-0.08501295129672859,0.108374945635015,-0.27580127450368164,0.27700160240821997,-0.15073054637160843,-0.047881738485185094,-0.09874120732068861,1.0
0.000660978879789555,0.2729741901595246,-0.30249752166544086,-0.0041170313165836,-0.4835728719339509,0.015676808426039246,-0.026318769734217762,0.03434370629419721,-0.0069995675623815146,1.0
0.006496215990632974,-0.046634372062757556,0.03447709805677257,-0.0069745860521915,0.1268771912632678,0.6109484242985839,-0.5350888758172586,-0.1051900060501927,0.4025880686423379,1.0
0.002291548104700891,-0.02193257158487183,-0.052550925777877344,0.0517602707328269,0.07504808636838589,0.28551279622794135,-0.21142868974936285,-0.10521283555376823,-0.11103541171263671,1.0
-0.0015503646036487207,0.47510176633074125,-0.5650965218040145,0.12462053067029488,-0.5002244138182259,-0.27024128274569825,0.29582057159083985,-0.0667904866378799,0.512090804910331,-1.0
-0.00012678429091471464,0.6782128151097631,-0.6113920245594962,0.1032857670723836,-0.30610640643244696,-0.1778877904684868,0.1991503722034036,-0.05694433506692039,0.2832746801509703,-1.0
-0.0008141049432050839,0.5757888033952018,-0.4818227750951361,0.2113847118463462,-0.40607796298196486,-0.24719493236267331,0.23728305037761233,0.023566409137896108,0.4763316313927441,-1.0
0.0033642562743771915,-0.14568809545172234,0.1432679905769989,0.0005650779611452005,0.44846753608018874,0.4100740111229999,-0.30261007214187685,-0.08333481512224329,0.0160070464160961,1.0
0.0017073715880792945,0.13622620044199651,-0.1261991408440195,0.007231713105203099,-0.2967443453502819,0.1760908406755713,-0.15441159070471872,-0.05086226693578049,-0.12287708188829552,1.0
0.0019247899397806184,0.3233743302325054,-0.5497736987411127,0.9447823943556235,-0.22729013045230495,0.13458949168334777,-0.16063146116035515,0.09634179912431591,-0.07059961380137751,1.0
0.0019637146454242237,0.02985784508869116,-0.11514822039589401,0.0816041275554151,-0.0501595447406461,0.17982979318865588,-0.21284896181957103,0.1278100278616654,-0.06987100367891912,1.0
0.002239489836063215,0.8244967433903062,-0.8203839553153615,-0.0076894107561813994,-0.03599787580819891,0.01495239704228557,-0.021038281846886164,0.01923040712958901,-0.010740261523446204,1.0
-0.0004087053342587176,0.3210206163385376,-0.11674671953780391,0.9912308970346275,-0.21146039273980805,-0.017982296716854917,0.13725211794216474,-0.056685738267033894,0.0047157109484996795,-1.0
-0.002573841002322168,0.5016555267414826,-0.4997409740654281,-0.0058571780326761,-0.529124438533241,-0.33919261834185743,0.43934495919622996,-0.0835973907193458,0.7139194518930041,-1.0
0.005375482076448345,0.24233845221098405,-0.2644328611173292,-0.0077983784451624,-0.45382184726014335,0.5381847564732003,-0.46860569089200366,-0.104290469244398,0.2321249145028645,1.0
4.9339565144652237e-05,0.2571968156045481,-0.11471885559570638,0.5133776564833668,-0.30788335027768726,-0.04913539922831833,0.03978705638154734,0.027914783209656194,0.07201962214106719,1.0
0.0007257136462490961,0.5963302272788645,-0.6896997217869592,0.1452273062472178,-0.4050882177278643,0.0693830813678662,0.08249072026936577,0.028145496825894997,-0.056562768783004605,1.0
3.4823796517585194e-05,0.5544720999535704,-0.6017268395638131,0.022477981019988297,-0.48420131991745047,-0.1605735904695107,0.12098427685712931,0.1427331513923355,0.3051084982892738,1.0
-0.0019441555523619638,0.11379623039914699,0.008993636276422134,0.4086851640027554,-0.13098310113460515,-0.17893985081733055,0.2565883552057767,-0.1038103284405979,0.271655349615079,-1.0
0.005018182296819009,0.5321318532752948,-0.5079257672177631,0.0147345925963115,-0.504017916419553,0.4918079226202362,-0.42767557115136273,-0.1023817649179164,0.1406734669614112,1.0
-0.0038521319137146117,0.05763201747776303,-0.0003863004061270825,0.1142665842363054,-0.10522316001899767,-0.38471790618659263,0.46169364380708977,-0.10333822856568989,0.8604446453277936,-1.0
0.004628096051489177,0.7317053624083494,-0.7870576572543252,0.044614825120781,-0.22847947286818937,0.4785415525441431,-0.33736722716915823,-0.016008539825028395,0.14249753422159017,1.0
0.0008278632282000238,0.6545084248497134,-0.6759058979032757,-0.004175033576034,-0.3761744737952162,0.1017682805084702,0.09425687781857028,0.2141412213478428,-0.021428026218242913,1.0
-0.0007645317250471514,0.11511507674832078,-0.2514171809877096,0.2860157007054757,-0.17154400725100427,0.10753114798299646,0.18391657031973663,0.8947859622102615,0.17847921116179027,-1.0
0.0011395036497949913,0.6892235270341724,-0.7372931256862056,0.028683397770857502,-0.31098571493410243,0.11609097719597339,0.06651487799436118,0.1480987303395102,-0.048053335857182716,1.0
0.0041126296806099135,-0.10024626014723359,0.1942225491136622,-0.010793215751469902,0.26816995791418047,0.4840731885875771,-0.413725972427875,0.2452327615831706,-0.2033224151483073,1.0
-0.00048536361164808715,0.1829720733850011,-0.08061995672241584,-0.006059646503468102,-0.3352810506052899,-0.16791924135612546,0.07297477062669455,-0.039341267473598104,0.4169896492052308,-1.0
0.007985004903303153,0.6399836929962638,-0.5635308539328239,-0.0509806718581549,-0.2666069597702668,0.6938342266887148,-0.777938496852667,-0.0432301374013369,0.033380893879806695,1.0
0.006212683723351567,0.4019336691716616,-0.3309933591293318,-0.0512340140260183,-0.4728416676040792,0.5591022418356534,-0.6195196344901726,-0.065452904029382,-0.2112302028564086,1.0
0.0063827165692154145,0.5435415292868386,-0.3983507616215237,0.0910390834732199,-0.3488179857409049,0.6102743548131122,-0.5952799300893153,0.023490763457405597,-0.1073321620513778,1.0
0.006239712173381351,0.07745478334420763,0.04005116561670563,0.03526728674578131,-0.15577253287335419,0.5803251915978519,-0.6514446968621327,-0.0589360452185603,-0.1791236568210313,1.0
0.0065895224714017635,0.23294798745266665,-0.2686037116391119,0.12126362360182469,-0.3504177434087483,0.6450213569104069,-0.6407725840584708,-0.004362439912818608,-0.05400749522093268,1.0
0.001327166872077101,0.21532910617235768,-0.31694498630253815,0.46396134014359236,-0.2266466713601574,0.1519071046923769,-0.09083487150362057,0.21481716728231776,-0.17611472912212967,1.0
0.0041423922707565265,0.10602427060566755,0.021505335081491883,0.0629943074960831,-0.19918473032696488,0.4242960240139388,-0.4245662697849266,-0.009774864301546504,-0.32229413934359885,1.0
0.0027828969560134533,0.23681218983373298,-0.1959792352872204,-0.0494976694555155,-0.4069563277572341,0.16297123003175806,-0.30015449314753595,0.0724505804778358,-0.23055249958529178,1.0
0.008618134066856872,-0.0827963723885492,0.14099538443499304,-0.0523552241911234,0.20349373543998456,0.7582428459043027,-0.8089245992305768,-0.06708313186655411,0.17903513661942766,1.0
0.0044134661809247895,-0.05809457191066347,0.05396736060034313,0.006379632593894999,0.15166463054510265,0.43280721783366016,-0.48526441316268104,-0.06710596137012964,-0.33458834373554697,1.0
0.0005715534725751776,0.4389397660049496,-0.458578235425794,0.07923989253136299,-0.4236078696415092,-0.12294686113997944,0.021984848177521665,-0.0286836124542413,0.28853787288742067,1.0
0.0019951337853091836,0.6420508147839714,-0.5048737381812756,0.057905128933451705,-0.2294898622557302,-0.030593368862767978,-0.0746853512099146,-0.018837460883281802,0.059721748128060026,1.0
0.0013078131330188144,0.5396268030694101,-0.37530448871691563,0.1660040737074143,-0.3294614188052481,-0.0999005107569545,-0.03655267303570586,0.0616732833215347,0.2527786993698338,1.0
0.00548617435060109,-0.181850095777514,0.24978627695521938,-0.0448155601777867,0.5250840802569054,0.5573684327287187,-0.576445795555195,-0.0452279409386047,-0.20754588560681417,1.0
0.003829289664303193,0.10006420011620487,-0.019680854465799036,-0.0381489250337288,-0.22012780117356512,0.3233852622812901,-0.4282473141180369,-0.012755392752141902,-0.34643001391120576,1.0
0.004046708016004517,0.28721232990671375,-0.44325541236289223,0.8994017562166916,-0.1506735862755882,0.2818839132890666,-0.43446718457367334,0.1344486733079545,-0.2941525458242878,1.0
0.004085632721648122,-0.006304155237100484,-0.008629934017673535,0.03622348941648321,0.02645699943607066,0.3271242147943747,-0.4866846852328892,0.16591690204530402,-0.2934239357018294,1.0
0.004361407912287113,0.7883347430645146,-0.713865668937141,-0.0530700488951133,0.04061866836851785,0.1622468186480044,-0.29487400526020435,0.0573372813132276,-0.23429319354635647,1.0
0.0017132127419651807,0.284858616012746,-0.010228433159583439,0.9458502588956956,-0.13484384856309128,0.1293121248888639,-0.13658360547115345,-0.018578864083395305,-0.2188372210744106,1.0
-0.0004519229260982697,0.4654935264156909,-0.39322268768720764,-0.051237816171608,-0.45250789435652417,-0.19189819673613862,0.16550923578291177,-0.0454905165357072,0.4903665198700939,-1.0
0.007497400152672244,0.2061764518851924,-0.15791457473910875,-0.053179016584094296,-0.3772053030834266,0.6854791780789191,-0.7424414143053218,-0.06618359506075941,0.008571982479954221,1.0
0.0021712576413685505,0.22103481527875646,-0.008200569217485909,0.46799701834443486,-0.2312668061009705,0.09815902237740048,-0.23404866703177085,0.06602165739329478,-0.15153330988184308,1.0
0.0028476317224729944,0.5601682269530729,-0.5831814354087388,0.09984666810828591,-0.3284716735511475,0.216677502973585,-0.19134500314395242,0.06625237100953359,-0.28011570080591486,1.0
0.0021567418727414835,0.5183100996277787,-0.49520855318559265,-0.0229026571189436,-0.4075847757407337,-0.01327916886379188,-0.15285144655618887,0.18084002557597412,0.08155556626636351,1.0
0.00017776252386193445,0.07763423007335535,0.11551192265464261,0.36330452586382345,-0.05436655695788839,-0.03164542921161173,-0.01724736820754147,-0.06570345425695931,0.04810241759216871,1.0
0.007140100373042907,0.49596985294950313,-0.40140748083954253,-0.0306460455426204,-0.4274013722428362,0.639102344225955,-0.7015112945646809,-0.0642748907342778,-0.08287946506149907,1.0
-0.0017302138374907135,0.021470017151971388,0.10613198597209339,0.0688859460973735,-0.028606615842280914,-0.2374234845808738,0.18785792039377158,-0.0652313543820513,0.6368917133048835,-1.0
0.006750014127713075,0.6955433620825577,-0.6805393708761047,-0.0007658130181509015,-0.1518629286914726,0.6258359741498619,-0.6112029505824764,0.022098334358610194,-0.0810553978013201,1.0
0.002949781304423922,0.6183464245239217,-0.5693876115250552,-0.0495556717149659,-0.29955792961849936,0.24906270211418902,-0.1795788455947479,0.25224809553148136,-0.24498095824115318,1.0
0.001357386351176747,0.07895307642252913,-0.14489889460948913,0.2406350625665438,-0.09492746307428751,0.2548255695887153,-0.08991915309358156,0.9328928363939001,-0.04507372086111999,1.0
0.0032614217260188896,0.6530615267083808,-0.6307748393079852,-0.0166972403680744,-0.2343691707573857,0.2633853988016922,-0.207320845418957,0.18620560452314877,-0.271606267880093,1.0
-0.004597993292258001,0.2832183335322347,-0.27484250583607805,0.0047335692480018,-0.6034510085194704,-0.6519924299437025,0.48670074305456956,-0.2845740290567687,0.620312064353538,-1.0
0.0038723752226932392,0.7402299531434974,-0.7577534030464861,-0.040187456106685,-0.5347769176844472,0.20976103810113772,-0.364212524424792,-0.2884628989845075,0.23670330902811398,1.0
0.0021000540427416536,0.5021799293188952,-0.525215908242994,-0.0404407982745484,-0.7410116255182596,0.0750290532480763,-0.2057936620622976,-0.3106856656125526,-0.0079077877081013,1.0
0.002270086888605501,0.6437877894340722,-0.5925733107351859,0.10183229922468981,-0.6169879436550854,0.1262011662255351,-0.1815539576614403,-0.221741998125765,0.09599025309692949,1.0
0.002127082492771437,0.17770104349144122,-0.15417138349695658,0.04606050249725121,-0.42394249078753465,0.09625200301027481,-0.2377187244342577,-0.3041688068017309,0.024198758327276,1.0
0.0024768927907918505,0.33319424759990024,-0.4628262607527741,0.1320568393532946,-0.6185877013229287,0.16094816832282982,-0.2270466116305958,-0.2495952014959892,0.1493149199273746,1.0
-0.0027854628085328126,0.31557536631959127,-0.5111675354162004,0.4747545558950622,-0.4948166292743379,-0.3321660838952002,0.32289110092425444,-0.030415594300852833,0.027207686026177624,-1.0
2.976259014661302e-05,0.20627053075290114,-0.17271721403217033,0.073787523247553,-0.46735468824114534,-0.0597771645736383,-0.01084029735705161,-0.2550076258847171,-0.11897172419529159,1.0
-0.0013297327245964602,0.33705844998096657,-0.3902017844008826,-0.0387044537040456,-0.6751262856714145,-0.321101958555819,0.11357147928033906,-0.1727821811053348,-0.027230084436984492,-1.0
0.0045055043862469585,0.01744988775868439,-0.05322716467866917,-0.0415620084396535,-0.06467622247419591,0.2741696573167256,-0.3951986268027018,-0.3123158934497247,0.38235755176773495,1.0
0.00030083650031487597,0.04215168823657012,-0.14025518851331908,0.0171728483453649,-0.11650532736907782,-0.05126597075391692,-0.07153844073480603,-0.31233872295330023,-0.13126592858723968,1.0
-0.003541076208034736,0.5391860261521833,-0.6528007845394562,0.0900331082828329,-0.6917778275556896,-0.6070200497275565,0.4357108206053967,-0.2739163740374119,0.49186028803572795,-1.0
-0.00211749589530073,0.742297074931205,-0.6990962872949378,0.06869834468492161,-0.49765982016991067,-0.5146665574503451,0.3390406212179604,-0.2640702224664524,0.2630441632763673,-1.0
-0.002804816547591099,0.6398730632166437,-0.5695270378305779,0.1767972894588842,-0.5976313767194286,-0.5839736993445316,0.37717329939216915,-0.1835594782616359,0.4561011145181411,-1.0
0.0013735446699911762,-0.0816038356302804,0.055563727841557164,-0.0340223444263168,0.25691412234272504,0.07329524414114161,-0.16271982312732,-0.2904607025217753,-0.004223470458506878,1.0
-0.0002833400163067207,0.20031046026343846,-0.21390340357946125,-0.0273557092822589,-0.4882977590877456,-0.16068792630628698,-0.014521341690161893,-0.2579881543353125,-0.1431075987628985,-1.0
-6.592166460539679e-05,0.38745859005394734,-0.6374779614765544,0.9101949719681615,-0.41884354418976866,-0.2021892752985105,-0.020741212145798327,-0.1107840882752161,-0.09083013067598049,-1.0
-2.6996958961791537e-05,0.0939421049101331,-0.20285248313133575,0.04701670516795311,-0.2417129584781098,-0.15694897379320238,-0.0729587128050142,-0.0793158595378666,-0.0901015205535221,-1.0
0.00024877823167719984,0.8885810032117482,-0.9080882180508032,-0.042276833143643396,-0.22755128954566262,-0.3218263699395727,0.11885196716767066,-0.18789548026994302,-0.03097077839804918,1.0
-0.002399416938644733,0.38510487615997957,-0.20445098227324565,0.9566434746471655,-0.40301380647727175,-0.3547610636987132,0.27714236695672156,-0.2638116256665659,-0.015514805926103298,-1.0
-0.004564552606708183,0.5657397865629246,-0.5874452368008698,-0.040444600420138095,-0.7206778522707047,-0.6759713853237157,0.5792352082107868,-0.2907232781188778,0.6936889350184012,-1.0
0.0033847704720623303,0.306422712032426,-0.35213712385277096,-0.042385800832624394,-0.6453752609976071,0.201405989491342,-0.32871544187744683,-0.31141635664393,0.2118943976282615,1.0
-0.001941372039241363,0.32128107542599005,-0.20242311833114812,0.4787902340959047,-0.49943676401515097,-0.3859141662101766,0.17967730539610416,-0.17921110418987582,0.051789105266464214,-1.0
-0.001264997958136919,0.6604144871003065,-0.777403984522401,0.11063988385975582,-0.596641631465328,-0.2673956856139921,0.2223809692839226,-0.17898039057363702,-0.07679328565760758,-1.0
-0.00195588780786843,0.6185563597750123,-0.6894311022992549,-0.0121094413674737,-0.6757547336549141,-0.49735235745136896,0.26087452587168614,-0.0643927360071965,0.2848779814146708,-1.0
-0.003934867156747979,0.17788049022058894,-0.0787106264590196,0.37409774161529336,-0.32253651487206886,-0.5157186177991888,0.39647860422033354,-0.3109362158401299,0.251424832740476,-1.0
0.0030274706924329937,0.5962161130967367,-0.5956300299532047,-0.019852829791150498,-0.6955713301570167,0.1550291556383779,-0.2877853221368059,-0.3095076523174484,0.12044295008680822,1.0
-0.005842843518100627,0.12171627729920498,-0.08809056314156882,0.07967916184884341,-0.2967765737564614,-0.7214966731684509,0.6015838928216466,-0.3104641159652219,0.8402141284531908,-1.0
0.0026373844471031613,0.7957896222297913,-0.8747619199897669,0.010027402733319,-0.4200328866056531,0.1417627855622848,-0.1974769781546014,-0.2231344272245604,0.1222670173469872,1.0
-0.0011628483761859914,0.7185926846711553,-0.7636101606387175,-0.038762455963496,-0.5677278875326799,-0.23501048647338807,0.2341471268331271,0.007015333948310776,-0.04165854309284589,-1.0
-0.0027552433294331666,0.17919933656976272,-0.33912144372315134,0.2514282783180137,-0.363097420988468,-0.2292476189988618,0.32380681933429345,0.6876600748107295,0.1582486942871873,-1.0
-0.0008512079545910239,0.7533077868556144,-0.8249973884216474,-0.005904024616604497,-0.5025391286715661,-0.22068778978588488,0.206405127008918,-0.05902715706002182,-0.0682838527317857,-1.0
0.00847036851495124,0.4570116196112627,-0.4829108972104081,-0.0449210253546868,0.0686740908350231,0.8617534680448402,-0.8509132674793616,-0.0038888699277387986,-0.3836087553254241,1.0
0.006698047334999654,0.21896159578666052,-0.25037340240691597,-0.0451743675225502,-0.1375606169987893,0.7270214831917788,-0.6924944051168671,-0.0261116365557839,-0.6282198520616393,1.0
0.006868080180863502,0.36056945590183753,-0.3177308048991079,0.097098729976688,-0.013536935135614991,0.7781935961692377,-0.6682547007160099,0.0628320309310037,-0.5243218112566086,1.0
0.006725075785029438,-0.10551729004079347,0.12067112233912147,0.04132693324924941,0.1795085177319357,0.7482444329539774,-0.7244194674888272,-0.0195947777449622,-0.5961133060262621,1.0
0.007074886083049851,0.04997591406766555,-0.18798375491669606,0.1273232701052928,-0.01513669280345839,0.8129405982665323,-0.7137473546851654,0.034978827560779496,-0.47099714442616347,1.0
0.001812530483725188,0.03235703278735658,-0.2363250295801223,0.47002098664706043,0.1086343792451325,0.31982634604850235,-0.16380964213031513,0.2541584347559159,-0.5931043783273604,1.0
0.004627755882404614,-0.07694780277933355,0.10212529180390773,0.06905395399955121,0.13609632027832502,0.5922152653700643,-0.49754104041162117,0.0295664031720516,-0.7392837885488297,1.0
0.0032682605676615404,0.05384011644873188,-0.11535927856480455,-0.0434380229520474,-0.0716752771519442,0.3308904713878835,-0.3731292637742305,0.1117918479514339,-0.6475421487905226,1.0
0.00910349767850496,-0.2657684457735503,0.22161534115740888,-0.0462955776876553,0.5387747860452745,0.9261620872604281,-0.8818993698572714,-0.027741864392956,-0.23795451258580314,1.0
0.004898829792572877,-0.24106664529566457,0.13458731732275897,0.012439279097363101,0.48694568115039255,0.6007264591897856,-0.5582391837893756,-0.027764693896531537,-0.7515779929407778,1.0
0.0010569170842232647,0.2559676926199485,-0.37795827870337817,0.08529953903483109,-0.0883268190362193,0.044972380216146024,-0.050989922449172886,0.010657655019356803,-0.12845177631781013,1.0
0.002480497396957271,0.4590787413989703,-0.4242537814588598,0.06396477543691981,0.1057911883495597,0.13732587249335748,-0.14766012183660915,0.020503806590316302,-0.35726790107717077,1.0
0.0017931767446669016,0.35665472968440903,-0.2946845319944998,0.1720637202108824,0.005819631800041802,0.06801873059917096,-0.10952744366240041,0.1010145507951328,-0.16421094983539697,1.0
0.005971537962249177,-0.3648221691625151,0.3304062336776352,-0.0387559136743186,0.8603651308621953,0.7252876740848442,-0.6494205661818896,-0.005886673465006598,-0.6245355348120449,1.0
0.00431465327595128,-0.08290787326879623,0.060939102256616806,-0.032089278530260695,0.11515324943172478,0.49130450363741557,-0.5012220847447315,0.026585874721456203,-0.7634196631164366,1.0
0.004532071627652604,0.10424025652171265,-0.3626354556404764,0.9054614027201597,0.1846074643297017,0.44980315464519205,-0.507441955200368,0.1737899407815526,-0.7111421950295186,1.0
0.004570996333296209,-0.18927622862210158,0.0719900227047423,0.04228313591995131,0.36173805004136056,0.49504345615050016,-0.5596594558595838,0.2052581695189021,-0.7104135849070602,1.0
0.0048467715239352005,0.6053626696795135,-0.6332457122147251,-0.047010402391645195,0.37589971897380775,0.33016606000412985,-0.3678487758868989,0.0966785487868257,-0.6512828427515873,1.0
0.002198576353613268,0.10188654262774488,0.0703915235628324,0.9519099053991638,0.20043720204219861,0.29723136624498936,-0.209558376097848,0.0207624033902028,-0.6358268702796414,1.0
3.344068554981747e-05,0.2825214530306898,-0.3126027309647918,-0.045178169668139895,-0.1172268437512343,-0.023978955380013156,0.09253446515621722,-0.006149249062109098,0.07337687066486309,1.0
0.007982763764320331,0.023204378500191303,-0.0772946180166929,-0.047119370080626194,-0.04192425247813669,0.8533984194350446,-0.8154161849320164,-0.026842327587161298,-0.4084176667252766,1.0
0.0026566212530166377,0.03806274189375536,0.07241938750492993,0.47405666484790293,0.1040142445043194,0.26607826373352594,-0.3070234376584654,0.10536292486689289,-0.5685229590870738,1.0
0.0033329953341210816,0.3771961535680718,-0.5025614786863228,0.10590631461175401,0.00680937705414239,0.38459674432971047,-0.26431977377064697,0.10559363848313169,-0.6971053500111457,1.0
0.0026421054843895706,0.3353380262427776,-0.4145885964631768,-0.0168430106154755,-0.0723037251354438,0.15464007249233358,-0.22582621718288343,0.2201812930495722,-0.3354340829388673,1.0
0.0006631261355100216,-0.10533784331164575,0.19613187937705845,0.3693641723672916,0.2809144936474015,0.13627381214451373,-0.09022213883423602,-0.026362186783361198,-0.3688872316130621,1.0
